eval_dataset,codec,param,pipeline,bpp,psnr,ssim,ms_ssim,lpips,dists,fsim,gmsd,vif,haarpsi,dss,mdsi,ssimulacra2,time_ms
clic2020,ELIC,lam=0.032,actual_bitstream,0.18791027523688544,31.39390214284261,0.9763297811150551,0.9587379296620687,0.24687155863891042,0.08465228974819179,0.9901465227206548,0.0554997196886688,0.48957481731971103,0.8384097615877787,0.8500687753160795,0.2037189851204554,26.004313880114932,532.8385900405314
clic2020,ELIC,lam=0.150,actual_bitstream,0.45925159663390763,35.082546393076576,0.990893229842186,0.9815072615941366,0.14407694960633907,0.044415853917598676,0.9968911409378052,0.021741367333258144,0.614052933951219,0.9304709558685621,0.9515480721990267,0.15215699002146718,57.4726648537851,550.658500374387
clic2020,ELIC,lam=0.450,actual_bitstream,0.8081977190130645,37.80786927541097,0.9954910129308701,0.9900690019130707,0.08171317446976896,0.024080445369084633,0.9986782098809878,0.009768902013699171,0.7026193228860697,0.9666237657268842,0.980260302623113,0.1223768480122089,71.96384250099213,563.0336707090464
clic2020,HEVC,crf=45,end_to_end,0.10903745876454728,27.648505846659344,0.9304311275482178,0.9119378924369812,0.35557958856225014,0.10192651798327758,0.9762758190433184,0.08660955804710584,0.3517617794374625,0.7086348409454027,0.7778236120939255,0.2526735582699378,-9.702130733108172,160.7494296246538
clic2020,HEVC,crf=35,end_to_end,0.4601724089066486,32.73282027244568,0.9782790069778761,0.969557911157608,0.15108508244156835,0.03998065243164694,0.9957701663176218,0.02407916794375821,0.5627244859933853,0.8934875379006068,0.9607146879037222,0.1691587784638007,48.40569272653922,220.41448766564523
clic2020,HEVC,crf=25,end_to_end,1.4299829591598243,38.49021943410238,0.9945727015535036,0.9911020025610924,0.027900609653443046,0.009534676869710233,0.9993250966072083,0.003999313194071825,0.7799223860104879,0.9778988560040792,0.9944357648491859,0.10733742608378326,79.48216827121016,329.3630490831371
clic2020,HEVC,crf=15,end_to_end,3.407053278885996,44.69352912902832,0.9987486725052198,0.9976323917508125,0.00412766623291337,0.0024858191609382165,0.9998280877868334,0.0007776006677885958,0.9337241624792417,0.9962462559342384,0.9985845436652502,0.07316619266445433,90.94329035985716,485.31582924927835
clic2020,JPEG,q=10,end_to_end,0.29274202567654223,27.274756908416748,0.9179610585172971,0.9045980870723724,0.38134548626840115,0.11215096960465108,0.9721736510594686,0.08401475412150221,0.3204222694039344,0.6763189733028412,0.6539057915409406,0.2666167287776868,-18.55587613110642,5.477867750111424
clic2020,JPEG,q=30,end_to_end,0.5773488457444639,30.94169847170512,0.9735489586989085,0.9636221552888552,0.18348955331991113,0.03901654233535127,0.9954334969321886,0.021577008456612576,0.48680568238099414,0.8888424212733904,0.9411294013261795,0.17233737496038273,43.504387184660374,6.466135708857716
clic2020,JPEG,q=60,end_to_end,0.9129451846133533,33.08246477444967,0.9868128920594851,0.979146828254064,0.0940152563465138,0.019604248305161734,0.9985166291395823,0.008432977658230758,0.5794419720768929,0.9462098578612009,0.9846286475658417,0.13456990352521336,64.07524539120179,7.420590542096761
clic2020,JPEG,q=85,end_to_end,1.6521502069001277,36.10280203819275,0.9945717751979828,0.9893262858192126,0.032568733789958025,0.009924009442329337,0.9996177405118942,0.002381403314454125,0.6974923138817152,0.9799713815251986,0.9971969549854597,0.10221677583952739,78.97040455402858,9.226385333022336
clic2020,JPEG_AI,target_bpp=0.15,end_to_end,0.15082493036135944,29.6381360689799,0.9693910678227743,0.9492481996615728,0.3080469022194544,0.07060584674278891,0.9921692609786987,0.049565754986057635,0.45360246673226357,0.8086136057972908,0.9147916287183762,0.18543767339239514,29.82088360299028,33992.15483237398
clic2020,JPEG_AI,target_bpp=0.25,end_to_end,0.2613646121198527,31.37987955411275,0.9786230077346166,0.9658864388863245,0.22195715395112828,0.04516092687845225,0.9957044174273809,0.028924129777199842,0.5156583699087302,0.869992271065712,0.9594053824742635,0.16128817604233817,46.21623808418607,34821.83032637719
clic2020,JPEG_AI,target_bpp=0.35,end_to_end,0.35937834086458426,32.55793285369873,0.9834893668691317,0.9738627647360166,0.17740289711703852,0.03722296406825379,0.9973026712735494,0.018591111715068054,0.5607043529550234,0.9057397618889809,0.9747936055064201,0.14624467647324002,55.50058868251751,34431.47577941636
clic2020,JPEG_AI,target_bpp=0.5,end_to_end,0.5031884831416424,33.805672804514565,0.9869071046511332,0.9795238152146339,0.13282097239668164,0.029414465030034347,0.9982427333792051,0.011795239544881,0.6031121276319027,0.9337660123904546,0.9836752538879713,0.13294921629130838,63.04219841292749,33847.26201337495
clic2020,JPEG_AI,target_bpp=0.75,end_to_end,0.7494616557119699,35.532602389653526,0.9908571938673655,0.985016793012619,0.08997958727801834,0.02023402601480479,0.9989783515532812,0.006742378405760917,0.6602152946094672,0.9591989815235138,0.9905724252263705,0.11536539190759258,71.54644697670729,33805.20663124904
clic2020,JPEG_AI,target_bpp=1.0,end_to_end,1.0270682472343158,36.861513455708824,0.9941083540519079,0.9894489149252573,0.055040445450382884,0.013387247920036262,0.9994260147213936,0.004013254007683479,0.7047731950879097,0.9747448066870371,0.9948026413718859,0.10038580885156984,77.65697692224875,34079.93989841756
clic2020,JXL,d=12.0,end_to_end,0.19015414820437615,28.671151161193848,0.9646215861042341,0.9377034281690916,0.33756828991075355,0.0863397990663846,0.9899849742650986,0.07162097205097472,0.4328974212209384,0.7762687007586161,0.8204211667180061,0.1999588621159394,18.35545673369805,222.7449208324591
clic2020,JXL,d=7.0,end_to_end,0.298826932878245,30.435032606124878,0.9769577160477638,0.9585863575339317,0.25216234972079593,0.06323159237702683,0.9946447958548864,0.04510442493483419,0.5024178735911846,0.8464032063881556,0.9012134944399198,0.17212149004141486,39.12606632640607,227.33302520949414
clic2020,JXL,d=3.0,end_to_end,0.617557375698922,33.62434609731039,0.9872197260459264,0.9790939018130302,0.12685492541640994,0.029434812565644532,0.9981010208527247,0.016229336576846696,0.6071611829102039,0.9314802686373392,0.9748824164271355,0.13590403118481234,66.00666761065484,180.5588197069786
