dataset,codec,param,image,width,height,pixels,bpp,pipeline,time_ms,energy_total_j_x,energy_net_j,params_M,psnr,ssim,ms_ssim,lpips,dists,fsim,gmsd,vif,haarpsi,dss,mdsi,ssimulacra2,file_bytes,time_compress_ms,time_decompress_ms,energy_compress_j,energy_decompress_j,vram_enc_mb,vram_dec_mb,note,eval_dataset,energy_pipeline,energy_per_image_j,energy_cpu_per_image_j,energy_gpu_per_image_j,energy_total_j_y,total_time_s,energy_n_images,n_repeats
div2k_valid,Ballé,q=3,0823.png,2040.0,1284.0,2619360.0,0.3364730315802333,actual_bitstream,161.78475000197068,,,5.076,30.411590576171875,0.9816033244132996,0.970111846923828,0.1639692187309265,0.0718365907669067,0.9947500228881836,0.0476060062646865,0.5076507329940796,0.8680014610290527,0.8610342144966125,0.1787962168455124,33.49243730952264,,,,,,,,,div2k_valid,actual_bitstream_energy,16.257585239394,3.646789103772,12.610796135621,1950.910228727,20.454960466,24,5
div2k_valid,Ballé,q=3,0824.png,2040.0,1356.0,2766240.0,0.2323211290415871,actual_bitstream,175.22490699775517,,,5.076,32.303768157958984,0.988273024559021,0.9806320071220398,0.1583742052316665,0.0395809412002563,0.9943851232528688,0.0337708070874214,0.5981942415237427,0.901016891002655,0.9054387807846068,0.185343787074089,44.23154258478175,,,,,,,,,div2k_valid,actual_bitstream_energy,16.257585239394,3.646789103772,12.610796135621,1950.910228727,20.454960466,24,5
div2k_valid,Ballé,q=5,0801.png,2040.0,1356.0,2766240.0,0.573092717913124,actual_bitstream,183.7133100052597,,,5.076,34.87932586669922,0.9954082369804382,0.988447368144989,0.1206391304731369,0.0271996855735778,0.998230278491974,0.017025789245963,0.6742213368415833,0.9358303546905518,0.9660524725914,0.1379715055227279,66.30838474310588,,,,,,,,,div2k_valid,actual_bitstream_energy,16.563522602404,3.873565842143,12.689956760261,1987.622712288,21.789896965,24,5
div2k_valid,Ballé,q=5,0802.png,2040.0,1356.0,2766240.0,0.3618485742379547,actual_bitstream,184.95934100064915,,,5.076,36.22864532470703,0.9907556772232056,0.9803821444511414,0.1014294102787971,0.0337108373641967,0.997854232788086,0.0199320614337921,0.6687649488449097,0.9432454109191896,0.9532743096351624,0.1352011114358902,61.14951902837633,,,,,,,,,div2k_valid,actual_bitstream_energy,16.563522602404,3.873565842143,12.689956760261,1987.622712288,21.789896965,24,5
div2k_valid,Ballé,q=5,0803.png,2040.0,1536.0,3133440.0,0.1989787581699346,actual_bitstream,188.5493920126464,,,5.076,39.79974365234375,0.9932722449302672,0.986548125743866,0.0950895547866821,0.0175970792770385,0.9981219172477722,0.0134904272854328,0.767362654209137,0.9573136568069458,0.966813623905182,0.1297150403261184,68.30912113114348,,,,,,,,,div2k_valid,actual_bitstream_energy,16.563522602404,3.873565842143,12.689956760261,1987.622712288,21.789896965,24,5
div2k_valid,Ballé,q=5,0804.png,2040.0,1200.0,2448000.0,0.7137254901960784,actual_bitstream,158.61104300711304,,,5.076,33.36616897583008,0.9945210814476012,0.9851865172386168,0.1095338389277458,0.0221801996231079,0.9978370666503906,0.0170664489269256,0.6281009912490845,0.9371708035469056,0.9699091911315918,0.1435523778200149,64.1689977485266,,,,,,,,,div2k_valid,actual_bitstream_energy,16.563522602404,3.873565842143,12.689956760261,1987.622712288,21.789896965,24,5
div2k_valid,Ballé,q=5,0805.png,2040.0,1536.0,3133440.0,0.5988970588235294,actual_bitstream,203.3542199933436,,,5.076,33.728946685791016,0.9953025579452516,0.980379581451416,0.2633460760116577,0.0158162117004394,0.9985429048538208,0.0179608650505542,0.5668284296989441,0.9283499717712402,0.9633949995040894,0.1284531354904174,61.62862036935723,,,,,,,,,div2k_valid,actual_bitstream_energy,16.563522602404,3.873565842143,12.689956760261,1987.622712288,21.789896965,24,5
div2k_valid,Ballé,q=5,0806.png,2040.0,1356.0,2766240.0,0.4690265486725664,actual_bitstream,186.5578249999089,,,5.076,34.2885856628418,0.9924349784851074,0.9851905703544616,0.1251770406961441,0.0204278230667114,0.9975316524505616,0.0166486483067274,0.6504172682762146,0.9334392547607422,0.963182806968689,0.1424441784620285,60.572939938304415,,,,,,,,,div2k_valid,actual_bitstream_energy,16.563522602404,3.873565842143,12.689956760261,1987.622712288,21.789896965,24,5
div2k_valid,Ballé,q=5,0807.png,2040.0,1128.0,2301120.0,1.4631900987345292,actual_bitstream,157.39548199053388,,,5.076,26.605937957763672,0.9822956919670104,0.9716877341270448,0.0614335797727108,0.0282000303268432,0.99580579996109,0.0221931245177984,0.4944898188114166,0.909873902797699,0.969992995262146,0.1749624013900756,43.46747458061132,,,,,,,,,div2k_valid,actual_bitstream_energy,16.563522602404,3.873565842143,12.689956760261,1987.622712288,21.789896965,24,5
div2k_valid,Ballé,q=5,0808.png,2040.0,1356.0,2766240.0,0.6017120712591821,actual_bitstream,186.1066010023933,,,5.076,34.164306640625,0.991214632987976,0.9836288690567015,0.0987353324890136,0.0227739810943603,0.9972748160362244,0.0155263962224125,0.5655805468559265,0.9362319707870485,0.9708597660064696,0.1415455043315887,60.70265450652474,,,,,,,,,div2k_valid,actual_bitstream_energy,16.563522602404,3.873565842143,12.689956760261,1987.622712288,21.789896965,24,5
div2k_valid,Ballé,q=5,0809.png,2040.0,1356.0,2766240.0,0.4448493261611429,actual_bitstream,185.506384994369,,,5.076,36.22453308105469,0.9939045310020448,0.9855432510375975,0.1371236443519592,0.0133883953094482,0.9979339838027954,0.0169447269290685,0.6617945432662964,0.9402554035186768,0.9727017283439636,0.1370516866445541,64.66023496386919,,,,,,,,,div2k_valid,actual_bitstream_energy,16.563522602404,3.873565842143,12.689956760261,1987.622712288,21.789896965,24,5
div2k_valid,Ballé,q=5,0810.png,2040.0,1536.0,3133440.0,0.535702614379085,actual_bitstream,198.7737500021467,,,5.076,35.882843017578125,0.9952881336212158,0.987384021282196,0.2038146704435348,0.0182223320007324,0.9981179237365724,0.01361545920372,0.6346442103385925,0.9428901076316832,0.969184637069702,0.1305425316095352,66.63786707633169,,,,,,,,,div2k_valid,actual_bitstream_energy,16.563522602404,3.873565842143,12.689956760261,1987.622712288,21.789896965,24,5
div2k_valid,Ballé,q=5,0811.png,2040.0,1356.0,2766240.0,0.5844409740297298,actual_bitstream,187.941727010184,,,5.076,34.71215057373047,0.991485595703125,0.981476068496704,0.1918484717607498,0.0265287160873413,0.9977375864982604,0.0195152070373296,0.6119868755340576,0.9337676167488098,0.9611167311668396,0.143443152308464,60.18406872612815,,,,,,,,,div2k_valid,actual_bitstream_energy,16.563522602404,3.873565842143,12.689956760261,1987.622712288,21.789896965,24,5
div2k_valid,Ballé,q=5,0812.png,2040.0,1536.0,3133440.0,0.5236111111111111,actual_bitstream,200.95014999969865,,,5.076,35.55644989013672,0.9962997436523438,0.9890807867050172,0.1183512955904007,0.021181583404541,0.9985169172286988,0.0151793593540787,0.6555702090263367,0.9469761848449708,0.9693250060081482,0.126101553440094,66.4343121759395,,,,,,,,,div2k_valid,actual_bitstream_energy,16.563522602404,3.873565842143,12.689956760261,1987.622712288,21.789896965,24,5
div2k_valid,Ballé,q=5,0813.png,2040.0,1464.0,2986560.0,0.3655951998285653,actual_bitstream,190.5651090055472,,,5.076,35.85684967041016,0.994573712348938,0.983198344707489,0.1797271966934204,0.0324268341064453,0.9984557032585144,0.017144227400422,0.6315656900405884,0.940288543701172,0.9590798020362854,0.1290582567453384,62.7137399171132,,,,,,,,,div2k_valid,actual_bitstream_energy,16.563522602404,3.873565842143,12.689956760261,1987.622712288,21.789896965,24,5
div2k_valid,Ballé,q=5,0814.png,2040.0,1356.0,2766240.0,0.3841864769506622,actual_bitstream,177.81000900140498,,,5.076,37.077396392822266,0.9956839084625244,0.9926967620849608,0.0682572647929191,0.0200706720352172,0.987507164478302,0.0110368514433503,0.6411694288253784,0.9445632696151732,0.9812467694282532,0.1288601011037826,69.44728284915885,,,,,,,,,div2k_valid,actual_bitstream_energy,16.563522602404,3.873565842143,12.689956760261,1987.622712288,21.789896965,24,5
div2k_valid,Ballé,q=5,0815.png,2040.0,1356.0,2766240.0,0.3364798426745329,actual_bitstream,182.32892800006084,,,5.076,35.92991256713867,0.992982029914856,0.9843963384628296,0.18360036611557,0.0158202052116394,0.997873306274414,0.0151722179725766,0.6848471760749817,0.944614052772522,0.9713616967201232,0.1426440328359604,63.32827171815504,,,,,,,,,div2k_valid,actual_bitstream_energy,16.563522602404,3.873565842143,12.689956760261,1987.622712288,21.789896965,24,5
div2k_valid,Ballé,q=5,0816.png,2040.0,1356.0,2766240.0,0.401052692463416,actual_bitstream,180.7007249881281,,,5.076,36.05047607421875,0.9940109252929688,0.983726978302002,0.2001013308763504,0.0409526824951171,0.997796595096588,0.0192852243781089,0.6051384806632996,0.9373316764831544,0.9525004625320436,0.1393886655569076,62.67105755795404,,,,,,,,,div2k_valid,actual_bitstream_energy,16.563522602404,3.873565842143,12.689956760261,1987.622712288,21.789896965,24,5
div2k_valid,Ballé,q=5,0817.png,2040.0,1536.0,3133440.0,0.4779513888888889,actual_bitstream,201.3082619960187,,,5.076,35.030128479003906,0.9942646026611328,0.9829262495040894,0.1560351401567459,0.0147873759269714,0.9983882904052734,0.017285406589508,0.6301345229148865,0.9390705823898317,0.9649259448051452,0.1321344077587127,58.5407647828886,,,,,,,,,div2k_valid,actual_bitstream_energy,16.563522602404,3.873565842143,12.689956760261,1987.622712288,21.789896965,24,5
div2k_valid,Ballé,q=5,0818.png,2040.0,1536.0,3133440.0,0.4982434640522876,actual_bitstream,200.4112340073334,,,5.076,35.0268440246582,0.9943148493766784,0.9877076148986816,0.0850462839007377,0.0229265689849853,0.9983935356140136,0.0164246428757905,0.6801460981369019,0.933326005935669,0.9633986949920654,0.1370410919189453,64.00500705329046,,,,,,,,,div2k_valid,actual_bitstream_energy,16.563522602404,3.873565842143,12.689956760261,1987.622712288,21.789896965,24,5
div2k_valid,Ballé,q=5,0819.png,2040.0,1356.0,2766240.0,0.7022962577361328,actual_bitstream,191.1689039989141,,,5.076,33.84933090209961,0.9926506280899048,0.9845241904258728,0.0788651630282402,0.0154903531074523,0.9978229999542236,0.0186023768037557,0.6571942567825317,0.9340142607688904,0.968026876449585,0.1450664550065994,62.75192267284882,,,,,,,,,div2k_valid,actual_bitstream_energy,16.563522602404,3.873565842143,12.689956760261,1987.622712288,21.789896965,24,5
div2k_valid,Ballé,q=5,0820.png,2040.0,1356.0,2766240.0,0.782011683729539,actual_bitstream,194.63604500924703,,,5.076,34.678009033203125,0.9972448348999025,0.9933359026908876,0.0345545299351215,0.009902536869049,0.9986581206321716,0.0135488957166671,0.7021437287330627,0.9571616053581238,0.9811967611312866,0.1321101784706115,71.76162982358474,,,,,,,,,div2k_valid,actual_bitstream_energy,16.563522602404,3.873565842143,12.689956760261,1987.622712288,21.789896965,24,5
div2k_valid,Ballé,q=5,0821.png,2040.0,1356.0,2766240.0,0.5107987737868008,actual_bitstream,187.63383399345912,,,5.076,36.1013069152832,0.9962133169174194,0.9900791645050048,0.0333627797663211,0.0177772045135498,0.9981067180633544,0.0167193692177534,0.7516877055168152,0.9579659104347228,0.9684887528419496,0.1379158794879913,69.94674310374893,,,,,,,,,div2k_valid,actual_bitstream_energy,16.563522602404,3.873565842143,12.689956760261,1987.622712288,21.789896965,24,5
div2k_valid,Ballé,q=5,0822.png,2040.0,1596.0,3255840.0,0.5590839844709814,actual_bitstream,209.78079600899943,,,5.076,35.32078552246094,0.9966247081756592,0.9882662296295166,0.0728605836629867,0.0111377835273742,0.9987022876739502,0.0158353708684444,0.6835867762565613,0.9467278122901917,0.9774866104125975,0.1249750554561615,67.88041394581063,,,,,,,,,div2k_valid,actual_bitstream_energy,16.563522602404,3.873565842143,12.689956760261,1987.622712288,21.789896965,24,5
div2k_valid,Ballé,q=5,0823.png,2040.0,1284.0,2619360.0,0.6579805754077331,actual_bitstream,165.77772400341928,,,5.076,33.80419921875,0.9930752515792848,0.986207127571106,0.0822366848587989,0.0302415490150451,0.9982510805130004,0.0172788109630346,0.6213675141334534,0.9432740211486816,0.959982454776764,0.1363764703273773,59.77393251422605,,,,,,,,,div2k_valid,actual_bitstream_energy,16.563522602404,3.873565842143,12.689956760261,1987.622712288,21.789896965,24,5
div2k_valid,Ballé,q=5,0824.png,2040.0,1356.0,2766240.0,0.4462721961941118,actual_bitstream,186.7363060009665,,,5.076,35.579715728759766,0.995602011680603,0.990965723991394,0.1038389727473259,0.0184879899024963,0.998263657093048,0.0133450087159872,0.6880418658256531,0.9557092785835266,0.9700044989585876,0.1354374587535858,67.28383557886653,,,,,,,,,div2k_valid,actual_bitstream_energy,16.563522602404,3.873565842143,12.689956760261,1987.622712288,21.789896965,24,5
div2k_valid,Ballé,q=7,0801.png,2040.0,1356.0,2766240.0,1.0819364914107237,actual_bitstream,310.23911500233226,,,11.816,38.48630905151367,0.9983963966369628,0.9952070116996764,0.053792018443346,0.011438250541687,0.999420166015625,0.0064273388125002,0.7905504703521729,0.9755516052246094,0.9880905151367188,0.104048877954483,80.47167671004128,,,,,,,,,div2k_valid,actual_bitstream_energy,29.059644524674,6.480629516183,22.57901500849,3487.157342961,36.840738218,24,5
div2k_valid,Ballé,q=7,0802.png,2040.0,1356.0,2766240.0,0.7900630458673145,actual_bitstream,313.71744500938803,,,11.816,39.2705078125,0.9964847564697266,0.9905563592910768,0.0510993339121341,0.0128330588340759,0.999199151992798,0.0076153292320668,0.7728970050811768,0.9775406122207642,0.9823018312454224,0.105876512825489,77.17274246392844,,,,,,,,,div2k_valid,actual_bitstream_energy,29.059644524674,6.480629516183,22.57901500849,3487.157342961,36.840738218,24,5
div2k_valid,Ballé,q=7,0803.png,2040.0,1536.0,3133440.0,0.3776756535947712,actual_bitstream,319.5466760080308,,,11.816,42.4566650390625,0.99699866771698,0.9920408725738524,0.0858231484889984,0.010751187801361,0.9992815256118774,0.0061745098792016,0.8456953167915344,0.9792030453681946,0.9852981567382812,0.1010394766926765,80.01042362738734,,,,,,,,,div2k_valid,actual_bitstream_energy,29.059644524674,6.480629516183,22.57901500849,3487.157342961,36.840738218,24,5
div2k_valid,Ballé,q=7,0804.png,2040.0,1200.0,2448000.0,1.4868758169934642,actual_bitstream,265.887001005467,,,11.816,36.73722839355469,0.9979700446128844,0.9935723543167114,0.0324287042021751,0.0089315176010131,0.9992115497589112,0.0064896983094513,0.7453860640525818,0.9753666520118712,0.9899248480796814,0.1104850322008133,78.20116382331408,,,,,,,,,div2k_valid,actual_bitstream_energy,29.059644524674,6.480629516183,22.57901500849,3487.157342961,36.840738218,24,5
div2k_valid,Ballé,q=7,0805.png,2040.0,1536.0,3133440.0,1.4004187091503268,actual_bitstream,338.2217870093882,,,11.816,37.81949615478516,0.9983506202697754,0.9931246638298036,0.0603081062436103,0.0036505460739135,0.9995546340942384,0.0057340338826179,0.7121842503547668,0.9755186438560486,0.992545247077942,0.0954655557870864,79.09696657064544,,,,,,,,,div2k_valid,actual_bitstream_energy,29.059644524674,6.480629516183,22.57901500849,3487.157342961,36.840738218,24,5
div2k_valid,Ballé,q=7,0806.png,2040.0,1356.0,2766240.0,0.9112730637977904,actual_bitstream,311.9231699965894,,,11.816,37.42495346069336,0.996926724910736,0.9931389689445496,0.0645326077938079,0.0106266736984252,0.9990522861480712,0.0065271137282252,0.768448531627655,0.9740670919418336,0.985118329524994,0.1108798161149025,75.4048482851218,,,,,,,,,div2k_valid,actual_bitstream_energy,29.059644524674,6.480629516183,22.57901500849,3487.157342961,36.840738218,24,5
div2k_valid,Ballé,q=7,0807.png,2040.0,1128.0,2301120.0,2.820191906549854,actual_bitstream,267.04030099790543,,,11.816,30.22045516967773,0.9937958717346193,0.9881348609924316,0.0167923513799905,0.0127660632133483,0.9986691474914552,0.0080054551362991,0.6711158752441406,0.9650249481201172,0.9919023513793944,0.1300712674856186,65.405926408199,,,,,,,,,div2k_valid,actual_bitstream_energy,29.059644524674,6.480629516183,22.57901500849,3487.157342961,36.840738218,24,5
div2k_valid,Ballé,q=7,0808.png,2040.0,1356.0,2766240.0,1.1332523569899935,actual_bitstream,306.3725219981279,,,11.816,38.719032287597656,0.9958712458610536,0.991995096206665,0.0467412136495113,0.0128074884414672,0.9990249872207642,0.0060071451589465,0.7168585062026978,0.9758797883987428,0.9884328842163086,0.1097061187028884,76.61465726798413,,,,,,,,,div2k_valid,actual_bitstream_energy,29.059644524674,6.480629516183,22.57901500849,3487.157342961,36.840738218,24,5
div2k_valid,Ballé,q=7,0809.png,2040.0,1356.0,2766240.0,0.8380241772225114,actual_bitstream,300.87100400123745,,,11.816,39.84028244018555,0.9979981184005736,0.9943267107009888,0.0744512602686882,0.0045862197875976,0.9993575811386108,0.0055066789500415,0.7864664196968079,0.9786099195480348,0.9913148880004884,0.1022084131836891,80.85458858676174,,,,,,,,,div2k_valid,actual_bitstream_energy,29.059644524674,6.480629516183,22.57901500849,3487.157342961,36.840738218,24,5
div2k_valid,Ballé,q=7,0810.png,2040.0,1536.0,3133440.0,0.9454554738562092,actual_bitstream,325.603849007166,,,11.816,39.59895324707031,0.998262882232666,0.9932841062545776,0.1761783063411712,0.0113603472709655,0.9993858933448792,0.0057175219990313,0.7579972743988037,0.9772516489028932,0.9856954216957092,0.0978971868753433,79.65714757266909,,,,,,,,,div2k_valid,actual_bitstream_energy,29.059644524674,6.480629516183,22.57901500849,3487.157342961,36.840738218,24,5
div2k_valid,Ballé,q=7,0811.png,2040.0,1356.0,2766240.0,1.1715078951934756,actual_bitstream,311.841959002777,,,11.816,38.35271453857422,0.9966973066329956,0.991702914237976,0.0824897959828376,0.0134732127189636,0.999182403087616,0.0075326380319893,0.7439290881156921,0.9753116965293884,0.985115885734558,0.112818568944931,76.16848179703243,,,,,,,,,div2k_valid,actual_bitstream_energy,29.059644524674,6.480629516183,22.57901500849,3487.157342961,36.840738218,24,5
div2k_valid,Ballé,q=7,0812.png,2040.0,1536.0,3133440.0,0.9895731209150328,actual_bitstream,330.2170679962728,,,11.816,39.30128479003906,0.9983547925949096,0.9944666624069214,0.0783812403678894,0.0103873014450073,0.9994930028915404,0.0058197840116918,0.7775747179985046,0.9792030453681946,0.988020658493042,0.097869336605072,79.76836820838781,,,,,,,,,div2k_valid,actual_bitstream_energy,29.059644524674,6.480629516183,22.57901500849,3487.157342961,36.840738218,24,5
div2k_valid,Ballé,q=7,0813.png,2040.0,1464.0,2986560.0,0.8710489660345012,actual_bitstream,319.991359996493,,,11.816,38.78861999511719,0.9971956610679626,0.9917272925376892,0.0761228650808334,0.0123929977416992,0.999388575553894,0.0065955491736531,0.7207366228103638,0.9755459427833556,0.9873774647712708,0.1039676368236541,75.90883681383613,,,,,,,,,div2k_valid,actual_bitstream_energy,29.059644524674,6.480629516183,22.57901500849,3487.157342961,36.840738218,24,5
div2k_valid,Ballé,q=7,0814.png,2040.0,1356.0,2766240.0,0.6650008676036786,actual_bitstream,292.53850200620946,,,11.816,40.86711883544922,0.9979898929595948,0.9963914752006532,0.0497593320906162,0.0136601328849792,0.9958361983299256,0.0041448445990681,0.775980532169342,0.9782851934432985,0.9931113719940186,0.0986381471157074,81.45458600877141,,,,,,,,,div2k_valid,actual_bitstream_energy,29.059644524674,6.480629516183,22.57901500849,3487.157342961,36.840738218,24,5
div2k_valid,Ballé,q=7,0815.png,2040.0,1356.0,2766240.0,0.6716293597084851,actual_bitstream,303.28708500019275,,,11.816,38.60345458984375,0.9972416758537292,0.9914625883102416,0.1520379185676574,0.0126159787178039,0.9991422295570374,0.0067525305785238,0.7663596868515015,0.97659170627594,0.985213816165924,0.1110845804214477,76.84517607340851,,,,,,,,,div2k_valid,actual_bitstream_energy,29.059644524674,6.480629516183,22.57901500849,3487.157342961,36.840738218,24,5
div2k_valid,Ballé,q=7,0816.png,2040.0,1356.0,2766240.0,0.861634565330557,actual_bitstream,307.5451129989233,,,11.816,39.78845977783203,0.9976141452789308,0.9929975271224976,0.0895341038703918,0.0166120529174804,0.9992398023605348,0.0068451147526502,0.7390030026435852,0.9776014089584352,0.9847331047058104,0.1079450696706771,78.5052683469635,,,,,,,,,div2k_valid,actual_bitstream_energy,29.059644524674,6.480629516183,22.57901500849,3487.157342961,36.840738218,24,5
div2k_valid,Ballé,q=7,0817.png,2040.0,1536.0,3133440.0,1.0219158496732026,actual_bitstream,331.72743099567015,,,11.816,38.55104064941406,0.9978682994842528,0.9921317100524902,0.0680176466703414,0.0087165832519531,0.9994726181030272,0.0067595806904137,0.7494321465492249,0.9774503111839294,0.9858915209770204,0.1005008369684219,76.01660420366615,,,,,,,,,div2k_valid,actual_bitstream_energy,29.059644524674,6.480629516183,22.57901500849,3487.157342961,36.840738218,24,5
div2k_valid,Ballé,q=7,0818.png,2040.0,1536.0,3133440.0,0.9311785130718956,actual_bitstream,326.52031700126827,,,11.816,38.5472526550293,0.9968273639678956,0.9925336241722108,0.0516120940446853,0.0140266418457031,0.99933522939682,0.0086603984236717,0.7848289608955383,0.9736856818199158,0.9785976409912108,0.1103611290454864,75.74484633836875,,,,,,,,,div2k_valid,actual_bitstream_energy,29.059644524674,6.480629516183,22.57901500849,3487.157342961,36.840738218,24,5
div2k_valid,Ballé,q=7,0819.png,2040.0,1356.0,2766240.0,1.3065185956388454,actual_bitstream,317.7312100015115,,,11.816,37.75896072387695,0.997393786907196,0.9935208559036256,0.031000355258584,0.0055820345878601,0.9992631077766418,0.0074184420518577,0.7874309420585632,0.9753959774971008,0.9859298467636108,0.1102426648139953,78.76756996867876,,,,,,,,,div2k_valid,actual_bitstream_energy,29.059644524674,6.480629516183,22.57901500849,3487.157342961,36.840738218,24,5
div2k_valid,Ballé,q=7,0820.png,2040.0,1356.0,2766240.0,1.3293076522644456,actual_bitstream,316.637769996305,,,11.816,38.63405990600586,0.9988943338394164,0.9968687295913696,0.0128960143774747,0.0034891963005065,0.9995180368423462,0.0049130474217236,0.8106086850166321,0.9831469655036926,0.9937536716461182,0.1024409532546997,82.7378372237546,,,,,,,,,div2k_valid,actual_bitstream_energy,29.059644524674,6.480629516183,22.57901500849,3487.157342961,36.840738218,24,5
div2k_valid,Ballé,q=7,0821.png,2040.0,1356.0,2766240.0,0.9564231592341952,actual_bitstream,317.0416950015351,,,11.816,39.23397445678711,0.9979988932609558,0.9943239092826844,0.0180592127144336,0.0109645724296569,0.999275267124176,0.0076756160706281,0.8422093391418457,0.9823314547538756,0.9848411679267884,0.1091235727071762,80.37081458338753,,,,,,,,,div2k_valid,actual_bitstream_energy,29.059644524674,6.480629516183,22.57901500849,3487.157342961,36.840738218,24,5
div2k_valid,Ballé,q=7,0822.png,2040.0,1596.0,3255840.0,1.0510983340704705,actual_bitstream,352.75681399798486,,,11.816,39.023380279541016,0.9988340735435486,0.9951181411743164,0.0246621966361999,0.003213346004486,0.999533712863922,0.0058924970217049,0.8053457736968994,0.980648159980774,0.9912686944007874,0.0950284376740455,81.32761635842293,,,,,,,,,div2k_valid,actual_bitstream_energy,29.059644524674,6.480629516183,22.57901500849,3487.157342961,36.840738218,24,5
div2k_valid,Ballé,q=7,0823.png,2040.0,1284.0,2619360.0,1.2362958890721398,actual_bitstream,293.55382100038696,,,11.816,38.04038238525391,0.9970566630363464,0.9935685396194458,0.0352572686970233,0.013648509979248,0.9994134902954102,0.0058022872544825,0.7565993070602417,0.9783035516738892,0.9873584508895874,0.1055546030402183,76.39924050441563,,,,,,,,,div2k_valid,actual_bitstream_energy,29.059644524674,6.480629516183,22.57901500849,3487.157342961,36.840738218,24,5
div2k_valid,Ballé,q=7,0824.png,2040.0,1356.0,2766240.0,0.8445832610330268,actual_bitstream,309.6462999965297,,,11.816,39.54010391235352,0.9974011778831482,0.9944869875907898,0.0712229162454605,0.0111677646636962,0.99921452999115,0.007010418921709,0.7853997349739075,0.9809452295303344,0.9825054407119752,0.1170578896999359,77.46730690175207,,,,,,,,,div2k_valid,actual_bitstream_energy,29.059644524674,6.480629516183,22.57901500849,3487.157342961,36.840738218,24,5
div2k_valid,Cheng,q=1,0801.png,2040.0,1356.0,2766240.0,0.1256174446179651,actual_bitstream,24674.169649995747,,,13.183,28.58859062194824,0.9678289890289308,0.9390785098075868,0.3717340230941772,0.111497163772583,0.9851357936859132,0.0883498713374137,0.4279618263244629,0.7496767640113831,0.7791798710823059,0.2295489609241485,6.315312831150948,,,,,,,,,div2k_valid,actual_bitstream_energy,1329.332293542217,454.925244750626,874.407048791591,31903.975045013,596.664292297,24,1
div2k_valid,Cheng,q=1,0802.png,2040.0,1356.0,2766240.0,0.0578171091445427,actual_bitstream,24434.03519199637,,,13.183,31.414470672607425,0.9557453989982604,0.9373316764831544,0.2502630352973938,0.1560548543930053,0.9840846061706544,0.0806203112006187,0.5055872797966003,0.8189131617546082,0.696911633014679,0.2251983284950256,10.858308193836647,,,,,,,,,div2k_valid,actual_bitstream_energy,1329.332293542217,454.925244750626,874.407048791591,31903.975045013,596.664292297,24,1
div2k_valid,Cheng,q=1,0803.png,2040.0,1536.0,3133440.0,0.0411458333333333,actual_bitstream,26691.34900800418,,,13.183,34.60700988769531,0.9741493463516236,0.9658501148223876,0.139371246099472,0.0803956985473632,0.9893267750740052,0.0508856140077114,0.6641595959663391,0.8750218152999878,0.8340395092964172,0.2014345824718475,30.891060320362627,,,,,,,,,div2k_valid,actual_bitstream_energy,1329.332293542217,454.925244750626,874.407048791591,31903.975045013,596.664292297,24,1
div2k_valid,Cheng,q=1,0804.png,2040.0,1200.0,2448000.0,0.1359738562091503,actual_bitstream,21155.17573800753,,,13.183,27.730121612548828,0.9677062034606934,0.9391664862632751,0.2818284630775451,0.0866510868072509,0.9837566018104552,0.0871253386139869,0.4281893968582153,0.7664749026298523,0.755958080291748,0.2347201406955719,12.14150109364948,,,,,,,,,div2k_valid,actual_bitstream_energy,1329.332293542217,454.925244750626,874.407048791591,31903.975045013,596.664292297,24,1
div2k_valid,Cheng,q=1,0805.png,2040.0,1536.0,3133440.0,0.0989583333333333,actual_bitstream,26837.406657999963,,,13.183,28.530601501464844,0.9678096771240234,0.9176111221313475,0.5183955430984497,0.0895619392395019,0.9875335693359376,0.0969565287232399,0.3561985492706299,0.7359766960144043,0.7343636155128479,0.2169388681650161,-0.8158277541587466,,,,,,,,,div2k_valid,actual_bitstream_energy,1329.332293542217,454.925244750626,874.407048791591,31903.975045013,596.664292297,24,1
div2k_valid,Cheng,q=1,0806.png,2040.0,1356.0,2766240.0,0.0882063739950257,actual_bitstream,24536.50908700365,,,13.183,29.374401092529297,0.9593056440353394,0.94446462392807,0.286833107471466,0.0978891849517822,0.9810513854026794,0.0828560888767242,0.4561429023742676,0.758781909942627,0.7260904908180237,0.2360885292291641,7.790826938699524,,,,,,,,,div2k_valid,actual_bitstream_energy,1329.332293542217,454.925244750626,874.407048791591,31903.975045013,596.664292297,24,1
div2k_valid,Cheng,q=1,0807.png,2040.0,1128.0,2301120.0,0.3646224447225699,actual_bitstream,20303.732233995102,,,13.183,22.54794883728028,0.9257161617279052,0.9018007516860962,0.3260030746459961,0.1031198501586914,0.97549706697464,0.0980719998478889,0.3040811121463775,0.713210940361023,0.7178975343704224,0.2624716460704803,-8.407656412106263,,,,,,,,,div2k_valid,actual_bitstream_energy,1329.332293542217,454.925244750626,874.407048791591,31903.975045013,596.664292297,24,1
div2k_valid,Cheng,q=1,0808.png,2040.0,1356.0,2766240.0,0.1024582104228122,actual_bitstream,24434.425535000628,,,13.183,28.11319732666016,0.9616181254386902,0.9393754005432128,0.3030676245689392,0.094329297542572,0.9822698831558228,0.083109825849533,0.3693015277385711,0.7416084408760071,0.727552056312561,0.2254478186368942,6.862911723216186,,,,,,,,,div2k_valid,actual_bitstream_energy,1329.332293542217,454.925244750626,874.407048791591,31903.975045013,596.664292297,24,1
