image,dataset,codec,param,bpp,psnr,lpips,enc_ms,status
/home/user/tesi/datasets/clic2020/train/hailey-kean-100680.png,clic_train,Neural,4.0,0.34393,33.9294,0.15115,7387.78,OK
/home/user/tesi/datasets/clic2020/train/hartmut-tobies-481.png,clic_train,JPEG,60.0,0.42748,39.3282,0.08371,206.55,OK
/home/user/tesi/datasets/clic2020/train/harvey-enrile-491.png,clic_train,JXL,7.0,0.3514,29.97,0.1455,158.66,OK
/home/user/tesi/datasets/clic2020/train/hide-obara-233.png,clic_train,JXL,3.0,0.444,36.54,0.1635,79.91,OK
/home/user/tesi/datasets/clic2020/train/hikersbay-hikersbay-3503.png,clic_train,HEVC,25.0,0.3475,36.3178,0.21926,518.03,OK
/home/user/tesi/datasets/clic2020/train/hisu-lee-38286.png,clic_train,JXL,3.0,0.4179,35.95,0.1369,144.88,OK
/home/user/tesi/datasets/clic2020/train/hoach-le-dinh-91879.png,clic_train,JPEG,30.0,0.48999,32.8554,0.06324,367.29,OK
/home/user/tesi/datasets/clic2020/train/igor-ovsyannykov-410.png,clic_train,JPEG,30.0,0.45178,32.6095,0.10766,70.81,OK
/home/user/tesi/datasets/clic2020/train/ilham-rahmansyah-102.png,clic_train,Neural,2.0,0.28194,28.0105,0.40889,3511.25,OK
/home/user/tesi/datasets/clic2020/train/israel-sundseth-1687.png,clic_train,JXL,3.0,0.4993,32.55,0.29,161.99,OK
/home/user/tesi/datasets/clic2020/train/ivan-chen-37378.png,clic_train,JPEG,60.0,0.49275,36.4194,0.07348,197.87,OK
/home/user/tesi/datasets/clic2020/train/jacob-aguilar-friend-343.png,clic_train,JXL,12.0,0.4468,20.56,0.5095,46.14,OK
/home/user/tesi/datasets/clic2020/train/jake-hills-389.png,clic_train,JXL,1.0,0.4443,44.08,0.0766,159.23,OK
/home/user/tesi/datasets/clic2020/train/james-forbes-191.png,clic_train,Neural,4.0,0.33779,32.9097,0.20853,1856.2,OK
/home/user/tesi/datasets/clic2020/train/jamie-r-mink-67789.png,clic_train,JPEG,30.0,0.49471,31.3215,0.15235,350.67,OK
/home/user/tesi/datasets/clic2020/train/jan-schulz-webdesigner-stuttgart-99749.png,clic_train,JXL,1.0,0.3516,42.44,0.1435,160.22,OK
/home/user/tesi/datasets/clic2020/train/jared-erondu-8131.png,clic_train,Neural,4.0,0.2952,33.9235,0.15993,7394.26,OK
/home/user/tesi/datasets/clic2020/train/jason-blackeye-137278.png,clic_train,Neural,6.0,0.37107,36.7212,0.40904,113.48,OK
/home/user/tesi/datasets/clic2020/train/jason-blackeye-172510.png,clic_train,JPEG,60.0,0.43248,37.6636,0.24538,205.83,OK
/home/user/tesi/datasets/clic2020/train/jason-long-718.png,clic_train,JXL,3.0,0.4529,34.85,0.0561,157.47,OK
/home/user/tesi/datasets/clic2020/train/jason-ortego-5386.png,clic_train,Neural,2.0,0.39274,26.7149,0.18018,7330.61,OK
/home/user/tesi/datasets/clic2020/train/jasper-van-der-meij-756.png,clic_train,JPEG,60.0,0.47659,37.8818,0.08758,320.44,OK
/home/user/tesi/datasets/clic2020/train/jassy-onyae-71.png,clic_train,JXL,7.0,0.3172,32.63,0.1911,77.78,OK
/home/user/tesi/datasets/clic2020/train/jay-ruzesky-84387.png,clic_train,Neural,4.0,0.3107,33.8813,0.14789,7743.39,OK
/home/user/tesi/datasets/clic2020/train/jean-lakosnyk-1325.png,clic_train,HEVC,25.0,0.37563,34.7811,0.26755,2010.23,OK
/home/user/tesi/datasets/clic2020/train/jean-marie-grange-21067.png,clic_train,JXL,12.0,0.3165,24.52,0.1994,39.98,OK
/home/user/tesi/datasets/clic2020/train/jeff-sheldon-2549.png,clic_train,Neural,4.0,0.44483,33.0632,0.21402,8035.26,OK
/home/user/tesi/datasets/clic2020/train/jeff-sheldon-2550.png,clic_train,Neural,4.0,0.36159,33.6934,0.21332,7441.52,OK
/home/user/tesi/datasets/clic2020/train/jeff-sheldon-2551.png,clic_train,JXL,3.0,0.3138,37.86,0.1827,157.56,OK
/home/user/tesi/datasets/clic2020/train/jeff-sheldon-2554.png,clic_train,Neural,2.0,0.35081,26.6713,0.30345,8010.25,OK
/home/user/tesi/datasets/clic2020/train/jeff-sheldon-2557.png,clic_train,JXL,3.0,0.4549,35.06,0.1086,175.4,OK
/home/user/tesi/datasets/clic2020/train/jeff-sheldon-3219.png,clic_train,HEVC,25.0,0.29881,36.217,0.26474,2214.26,OK
/home/user/tesi/datasets/clic2020/train/jeff-sheldon-3224.png,clic_train,Neural,6.0,0.21638,38.6614,0.22539,8048.7,OK
/home/user/tesi/datasets/clic2020/train/jeff-sheldon-3225.png,clic_train,JPEG,60.0,0.40069,39.6684,0.11696,484.87,OK
/home/user/tesi/datasets/clic2020/train/jeff-sheldon-3227.png,clic_train,Neural,6.0,0.45764,36.2645,0.30011,123.62,OK
/home/user/tesi/datasets/clic2020/train/jeff-sheldon-3228.png,clic_train,JPEG,60.0,0.47142,37.5294,0.07801,315.57,OK
/home/user/tesi/datasets/clic2020/train/jeffrey-swanson-17942.png,clic_train,JPEG,30.0,0.48132,32.4978,0.15,186.9,OK
/home/user/tesi/datasets/clic2020/train/jennifer-langley-290.png,clic_train,Neural,2.0,0.41185,25.6381,0.19626,2764.16,OK
/home/user/tesi/datasets/clic2020/train/jeremy-cai-1177.png,clic_train,JXL,3.0,0.4762,34.32,0.1647,135.8,OK
/home/user/tesi/datasets/clic2020/train/jeremy-thomas-99326.png,clic_train,Neural,2.0,0.28925,26.3603,0.34554,7366.4,OK
/home/user/tesi/datasets/clic2020/train/jerry-adney-28.png,clic_train,Neural,2.0,0.43041,26.2174,0.23803,7330.81,OK
/home/user/tesi/datasets/clic2020/train/jessica-polar-537.png,clic_train,JPEG,60.0,0.48564,37.7656,0.08388,324.33,OK
/home/user/tesi/datasets/clic2020/train/jimmy-musto-39162.png,clic_train,JXL,12.0,0.4415,25.43,0.0673,145.22,OK
/home/user/tesi/datasets/clic2020/train/joanna-kosinska-44214.png,clic_train,JXL,1.0,0.4279,43.68,0.0905,147.85,OK
/home/user/tesi/datasets/clic2020/train/joao-silas-85835.png,clic_train,Neural,6.0,0.40156,35.3923,0.34768,7407.0,OK
/home/user/tesi/datasets/clic2020/train/joe-jansen-184838.png,clic_train,JXL,3.0,0.302,37.58,0.1019,154.49,OK
/home/user/tesi/datasets/clic2020/train/joe-reed-82416.png,clic_train,Neural,2.0,0.28874,28.0655,0.2015,2781.72,OK
/home/user/tesi/datasets/clic2020/train/joel-filipe-187166.png,clic_train,JXL,3.0,0.4405,36.67,0.0442,144.59,OK
/home/user/tesi/datasets/clic2020/train/joel-herzog-105060.png,clic_train,JPEG,30.0,0.48659,31.846,0.19637,488.34,OK
/home/user/tesi/datasets/clic2020/train/john-cobb-13965.png,clic_train,JXL,1.0,0.3716,43.59,0.0563,60.69,OK
/home/user/tesi/datasets/clic2020/train/john-cobb-14128.png,clic_train,JXL,1.0,0.4815,38.7,0.0961,165.89,OK
/home/user/tesi/datasets/clic2020/train/john-kutcher-15357.png,clic_train,JXL,3.0,0.3718,35.74,0.1131,142.14,OK
/home/user/tesi/datasets/clic2020/train/john-price-5258.png,clic_train,JXL,3.0,0.34,38.67,0.1032,155.82,OK
/home/user/tesi/datasets/clic2020/train/john-towner-125997.png,clic_train,JXL,3.0,0.4975,36.25,0.0577,157.3,OK
/home/user/tesi/datasets/clic2020/train/john-towner-188590.png,clic_train,JXL,3.0,0.4853,32.87,0.0642,114.67,OK
/home/user/tesi/datasets/clic2020/train/johnny-lam-86.png,clic_train,JXL,3.0,0.3857,36.41,0.0875,14.57,OK
/home/user/tesi/datasets/clic2020/train/jon-eckert-75.png,clic_train,Neural,2.0,0.39929,26.572,0.18021,7400.72,OK
/home/user/tesi/datasets/clic2020/train/jon-flobrant-155201.png,clic_train,Neural,4.0,0.30171,32.8196,0.2099,7358.85,OK
/home/user/tesi/datasets/clic2020/train/jon-flobrant-32821.png,clic_train,JXL,12.0,0.4281,21.34,0.4058,155.4,OK
/home/user/tesi/datasets/clic2020/train/jon-flobrant-49795.png,clic_train,Neural,2.0,0.27358,27.7606,0.27414,7675.57,OK
/home/user/tesi/datasets/clic2020/train/jon-toney-99.png,clic_train,JXL,3.0,0.3236,39.52,0.0769,154.47,OK
/home/user/tesi/datasets/clic2020/train/jonas-eriksson-3517.png,clic_train,JXL,3.0,0.4587,32.77,0.3133,160.02,OK
/home/user/tesi/datasets/clic2020/train/jonas-lavoie-levesque-397.png,clic_train,JXL,3.0,0.3932,36.36,0.1653,154.0,OK
/home/user/tesi/datasets/clic2020/train/jonatan-pie-117073.png,clic_train,JXL,3.0,0.3352,35.91,0.2576,143.53,OK
/home/user/tesi/datasets/clic2020/train/jordan-mcqueen-6535.png,clic_train,JXL,3.0,0.3865,35.91,0.0852,154.26,OK
/home/user/tesi/datasets/clic2020/train/jordan-sanchez-13139.png,clic_train,JPEG,30.0,0.44592,33.7777,0.29559,385.09,OK
/home/user/tesi/datasets/clic2020/train/joren-645.png,clic_train,JPEG,60.0,0.48034,37.7827,0.12349,336.63,OK
/home/user/tesi/datasets/clic2020/train/joschko-hammermann-2224.png,clic_train,JXL,3.0,0.3716,34.93,0.228,153.97,OK
/home/user/tesi/datasets/clic2020/train/jose-martin-ramirez-c-363.png,clic_train,JXL,7.0,0.437,30.32,0.0654,153.86,OK
/home/user/tesi/datasets/clic2020/train/jose-martin-ramirez-c-364.png,clic_train,JXL,7.0,0.3284,29.83,0.195,137.83,OK
/home/user/tesi/datasets/clic2020/train/jose-murillo-30007.png,clic_train,JPEG,60.0,0.3694,38.3896,0.32756,313.44,OK
/home/user/tesi/datasets/clic2020/train/josefa-holland-merten-3739.png,clic_train,JXL,7.0,0.475,28.69,0.2231,97.88,OK
/home/user/tesi/datasets/clic2020/train/josefa-holland-merten-4142.png,clic_train,JXL,1.0,0.3398,44.0,0.0932,99.16,OK
/home/user/tesi/datasets/clic2020/train/josefa-holland-merten-4145.png,clic_train,Neural,2.0,0.36686,26.9797,0.31971,5056.96,OK
/home/user/tesi/datasets/clic2020/train/joseph-barrientos-22207.png,clic_train,Neural,4.0,0.41421,33.8729,0.18387,7369.2,OK
/home/user/tesi/datasets/clic2020/train/josh-felise-10266.png,clic_train,Neural,4.0,0.41841,33.2344,0.14671,2261.7,OK
/home/user/tesi/datasets/clic2020/train/josh-felise-14491.png,clic_train,JXL,3.0,0.3658,36.38,0.1433,124.17,OK
/home/user/tesi/datasets/clic2020/train/joshua-earle-33443.png,clic_train,JXL,3.0,0.412,34.27,0.1578,76.66,OK
/home/user/tesi/datasets/clic2020/train/joshua-hibbert-22841.png,clic_train,Neural,6.0,0.30776,36.1328,0.22204,7431.84,OK
/home/user/tesi/datasets/clic2020/train/joshua-k-jackson-121881.png,clic_train,JXL,3.0,0.4728,37.3,0.1115,163.97,OK
/home/user/tesi/datasets/clic2020/train/joshua-k-jackson-36622.png,clic_train,Neural,4.0,0.42913,33.3948,0.14541,7386.45,OK
/home/user/tesi/datasets/clic2020/train/joshua-sortino-5581.png,clic_train,JXL,3.0,0.4337,34.34,0.1889,145.65,OK
/home/user/tesi/datasets/clic2020/train/julie-geiger-84.png,clic_train,JXL,3.0,0.3952,36.57,0.1533,63.17,OK
/home/user/tesi/datasets/clic2020/train/julie-macey-67464.png,clic_train,Neural,4.0,0.34367,33.4753,0.17405,6070.45,OK
/home/user/tesi/datasets/clic2020/train/julien-lavallee-4273.png,clic_train,JXL,7.0,0.3994,27.02,0.2154,154.86,OK
/home/user/tesi/datasets/clic2020/train/justin-leibow-1939.png,clic_train,JPEG,30.0,0.48199,32.1786,0.22905,306.25,OK
/home/user/tesi/datasets/clic2020/train/justin-luebke-92974.png,clic_train,JXL,3.0,0.3033,36.27,0.2554,152.61,OK
/home/user/tesi/datasets/clic2020/train/kace-rodriguez-85845.png,clic_train,JXL,3.0,0.4499,37.17,0.1574,146.93,OK
/home/user/tesi/datasets/clic2020/train/kalen-emsley-98264.png,clic_train,Neural,4.0,0.49444,32.7411,0.11528,7385.68,OK
/home/user/tesi/datasets/clic2020/train/kalen-emsley-99666.png,clic_train,JPEG,30.0,0.3644,34.7935,0.1566,317.0,OK
/home/user/tesi/datasets/clic2020/train/karl-fredrickson-35017.png,clic_train,JPEG,60.0,0.42276,37.6729,0.196,320.67,OK
/home/user/tesi/datasets/clic2020/train/kazuend-25771.png,clic_train,Neural,6.0,0.47701,35.7814,0.209,7403.14,OK
/home/user/tesi/datasets/clic2020/train/kazuend-25774.png,clic_train,JXL,3.0,0.4999,31.7,0.0412,96.48,OK
/home/user/tesi/datasets/clic2020/train/kazuend-29733.png,clic_train,JXL,12.0,0.4142,22.29,0.0847,123.39,OK
/home/user/tesi/datasets/clic2020/train/keith-misner-308.png,clic_train,Neural,4.0,0.27074,32.7191,0.26501,7422.61,OK
/home/user/tesi/datasets/clic2020/train/keith-misner-778.png,clic_train,JXL,3.0,0.4815,33.64,0.3063,148.71,OK
/home/user/tesi/datasets/clic2020/train/keith-wickramasekara-97976.png,clic_train,JXL,3.0,0.4157,33.65,0.2287,158.3,OK
/home/user/tesi/datasets/clic2020/train/kelly-sikkema-1910.png,clic_train,JPEG,60.0,0.4755,37.4464,0.14298,466.67,OK
/home/user/tesi/datasets/clic2020/train/kelly-sikkema-215.png,clic_train,JXL,7.0,0.376,30.24,0.1944,74.42,OK
/home/user/tesi/datasets/clic2020/train/kenneth-thewissen-117.png,clic_train,Neural,2.0,0.2705,27.4487,0.3427,7350.54,OK
/home/user/tesi/datasets/clic2020/train/kim-daniel-371.png,clic_train,JXL,7.0,0.2737,31.38,0.1968,153.48,OK
/home/user/tesi/datasets/clic2020/train/kim-daniel-594.png,clic_train,JXL,12.0,0.4554,21.29,0.3838,145.39,OK
/home/user/tesi/datasets/clic2020/train/kristian-karlsson-264.png,clic_train,JXL,3.0,0.3662,38.14,0.0858,148.93,OK
/home/user/tesi/datasets/clic2020/train/kristian-karlsson-320.png,clic_train,JPEG,60.0,0.39182,38.2358,0.23701,212.01,OK
/home/user/tesi/datasets/clic2020/train/kundan-ramisetti-146.png,clic_train,Neural,2.0,0.39596,26.8129,0.21998,4195.31,OK
/home/user/tesi/datasets/clic2020/train/kundan-ramisetti-96.png,clic_train,JXL,7.0,0.4384,27.14,0.3577,56.0,OK
/home/user/tesi/datasets/clic2020/train/kyle-szegedi-8217.png,clic_train,Neural,4.0,0.38662,32.2373,0.16831,1510.04,OK
/home/user/tesi/datasets/clic2020/train/lacey-raper-361.png,clic_train,JXL,7.0,0.4717,27.89,0.1773,156.85,OK
/home/user/tesi/datasets/clic2020/train/lance-asper-153769.png,clic_train,Neural,2.0,0.28772,26.9788,0.45148,5349.62,OK
/home/user/tesi/datasets/clic2020/train/lechon-kirb-21832.png,clic_train,JXL,3.0,0.4747,32.74,0.3388,136.99,OK
/home/user/tesi/datasets/clic2020/train/lee-miller-48144.png,clic_train,Neural,6.0,0.32308,39.6166,0.21606,7374.56,OK
/home/user/tesi/datasets/clic2020/train/lee-roylland-10260.png,clic_train,JXL,7.0,0.3629,28.17,0.1821,115.65,OK
/home/user/tesi/datasets/clic2020/train/leeroy-653.png,clic_train,Neural,2.0,0.35036,26.4543,0.29565,1572.0,OK
/home/user/tesi/datasets/clic2020/train/liane-metzler-29935.png,clic_train,Neural,4.0,0.36487,31.918,0.27278,7379.95,OK
/home/user/tesi/datasets/clic2020/train/lili-popper-29464.png,clic_train,JXL,7.0,0.4208,28.33,0.1554,131.46,OK
/home/user/tesi/datasets/clic2020/train/linh-nguyen-164.png,clic_train,JXL,7.0,0.4059,29.13,0.1326,34.58,OK
/home/user/tesi/datasets/clic2020/train/linh-nguyen-175.png,clic_train,Neural,2.0,0.48966,26.414,0.18213,687.2,OK
/home/user/tesi/datasets/clic2020/train/lionello-delpiccolo-100306.png,clic_train,JPEG,60.0,0.4243,38.639,0.0967,340.77,OK
/home/user/tesi/datasets/clic2020/train/loic-djim-94369.png,clic_train,Neural,2.0,0.2028,26.9309,0.48184,7550.88,OK
/home/user/tesi/datasets/clic2020/train/london-scout-27289.png,clic_train,Neural,4.0,0.37719,33.3905,0.14134,7400.35,OK
/home/user/tesi/datasets/clic2020/train/london-scout-27290.png,clic_train,JXL,3.0,0.3805,36.94,0.0849,143.75,OK
/home/user/tesi/datasets/clic2020/train/loudge-402.png,clic_train,Neural,2.0,0.27892,27.3475,0.21547,634.03,OK
/home/user/tesi/datasets/clic2020/train/luca-bravo-186960.png,clic_train,HEVC,25.0,0.27576,36.432,0.04166,1383.42,OK
/home/user/tesi/datasets/clic2020/train/lucas-lof-388.png,clic_train,JPEG,30.0,0.48626,32.4631,0.17392,343.14,OK
/home/user/tesi/datasets/clic2020/train/lukas-budimaier-49074.png,clic_train,JPEG,60.0,0.40237,40.0292,0.12898,308.92,OK
/home/user/tesi/datasets/clic2020/train/lukasz-szmigiel-413.png,clic_train,Neural,4.0,0.37446,33.1949,0.15479,2643.13,OK
/home/user/tesi/datasets/clic2020/train/luke-chesser-48.png,clic_train,HEVC,25.0,0.23438,39.446,0.08243,1411.36,OK
/home/user/tesi/datasets/clic2020/train/luke-chesser-49.png,clic_train,JXL,1.0,0.2871,43.48,0.1526,154.73,OK
/home/user/tesi/datasets/clic2020/train/luke-pamer-26747.png,clic_train,JXL,3.0,0.3572,33.72,0.194,155.6,OK
/home/user/tesi/datasets/clic2020/train/m-wrona-144338.png,clic_train,JXL,3.0,0.4643,35.16,0.1298,138.81,OK
/home/user/tesi/datasets/clic2020/train/manuel-barroso-parejo-17159.png,clic_train,JXL,1.0,0.3933,40.99,0.0933,142.7,OK
/home/user/tesi/datasets/clic2020/train/marcelo-quinan-37428.png,clic_train,JXL,1.0,0.4408,42.43,0.0731,231.56,OK
/home/user/tesi/datasets/clic2020/train/marcelo-quinan-37429.png,clic_train,JXL,7.0,0.3511,29.83,0.186,156.75,OK
/home/user/tesi/datasets/clic2020/train/marcin-czerwinski-129.png,clic_train,JXL,7.0,0.4024,27.91,0.3229,124.99,OK
/home/user/tesi/datasets/clic2020/train/marco-bonomo-1930.png,clic_train,HEVC,25.0,0.25218,36.8576,0.26269,1771.8,OK
/home/user/tesi/datasets/clic2020/train/margaret-barley-42.png,clic_train,JXL,7.0,0.333,31.42,0.0919,13.86,OK
/home/user/tesi/datasets/clic2020/train/margot-pandone-2309.png,clic_train,JXL,1.0,0.2961,42.24,0.1432,139.52,OK
/home/user/tesi/datasets/clic2020/train/maria-victoria-heredia-reyes-20882.png,clic_train,JXL,1.0,0.4214,44.67,0.0661,75.31,OK
/home/user/tesi/datasets/clic2020/train/mark-basarab-157611.png,clic_train,JXL,3.0,0.454,34.89,0.1424,136.2,OK
/home/user/tesi/datasets/clic2020/train/martin-wessely-212.png,clic_train,Neural,2.0,0.48276,23.9027,0.17656,17.07,OK
/home/user/tesi/datasets/clic2020/train/martin-wessely-243.png,clic_train,Neural,2.0,0.24196,27.813,0.22862,1568.55,OK
/home/user/tesi/datasets/clic2020/train/mathew-macquarrie-91468.png,clic_train,Neural,2.0,0.41249,26.6147,0.30108,5439.93,OK
/home/user/tesi/datasets/clic2020/train/matt-benson-7408.png,clic_train,Neural,2.0,0.44612,25.1049,0.45471,6825.03,OK
/home/user/tesi/datasets/clic2020/train/matt-benson-7409.png,clic_train,JXL,12.0,0.468,22.49,0.232,137.0,OK
/home/user/tesi/datasets/clic2020/train/matt-jones-67226.png,clic_train,Neural,4.0,0.36766,32.5903,0.18748,7372.73,OK
/home/user/tesi/datasets/clic2020/train/matteo-minelli-134.png,clic_train,Neural,4.0,0.35089,33.7378,0.16176,6337.73,OK
/home/user/tesi/datasets/clic2020/train/matteo-paganelli-39971.png,clic_train,JPEG,60.0,0.40904,39.4111,0.09736,310.43,OK
/home/user/tesi/datasets/clic2020/train/matthew-clark-616.png,clic_train,JXL,1.0,0.4922,40.48,0.1251,80.82,OK
/home/user/tesi/datasets/clic2020/train/matthew-henry-14221.png,clic_train,JPEG,60.0,0.47394,38.5135,0.14187,324.01,OK
/home/user/tesi/datasets/clic2020/train/matthew-henry-1438.png,clic_train,JXL,3.0,0.3516,37.39,0.0266,146.74,OK
/home/user/tesi/datasets/clic2020/train/matthew-henry-300.png,clic_train,JXL,7.0,0.4607,27.94,0.1701,162.48,OK
/home/user/tesi/datasets/clic2020/train/matthew-henry-56066.png,clic_train,JXL,3.0,0.223,40.57,0.0957,152.8,OK
/home/user/tesi/datasets/clic2020/train/matthew-henry-6205.png,clic_train,JXL,3.0,0.3006,38.15,0.1459,143.14,OK
/home/user/tesi/datasets/clic2020/train/matthew-henry-82940.png,clic_train,JXL,1.0,0.3622,43.51,0.0728,157.13,OK
/home/user/tesi/datasets/clic2020/train/matthew-kane-121134.png,clic_train,Neural,4.0,0.44751,29.9275,0.42964,6041.58,OK
/home/user/tesi/datasets/clic2020/train/matthew-skinner-196.png,clic_train,JXL,7.0,0.4614,29.35,0.1639,11.28,OK
/home/user/tesi/datasets/clic2020/train/maxime-le-conte-des-floris-151374.png,clic_train,JXL,3.0,0.4208,37.22,0.0828,56.35,OK
/home/user/tesi/datasets/clic2020/train/mcdobbie-hu-12791.png,clic_train,Neural,2.0,0.44064,26.1179,0.35794,5345.36,OK
/home/user/tesi/datasets/clic2020/train/mia-domenico-455.png,clic_train,Neural,6.0,0.23101,36.8299,0.3687,6078.69,OK
/home/user/tesi/datasets/clic2020/train/micah-h-18872.png,clic_train,Neural,4.0,0.29203,33.7815,0.28373,4027.05,OK
/home/user/tesi/datasets/clic2020/train/michael-221247.png,clic_train,JPEG,90.0,0.39837,48.538,0.00495,105.53,OK
/home/user/tesi/datasets/clic2020/train/michael-hacker-142262.png,clic_train,JXL,7.0,0.4296,26.61,0.1877,147.3,OK
/home/user/tesi/datasets/clic2020/train/mickey-o-neil-40131.png,clic_train,Neural,4.0,0.47015,32.3733,0.21645,6310.2,OK
/home/user/tesi/datasets/clic2020/train/mika-ruusunen-683.png,clic_train,JXL,12.0,0.357,27.04,0.057,156.22,OK
/home/user/tesi/datasets/clic2020/train/mikael-kristenson-13641.png,clic_train,Neural,4.0,0.41944,33.7053,0.12476,7396.36,OK
/home/user/tesi/datasets/clic2020/train/mike-petrucci-25087.png,clic_train,JXL,7.0,0.4511,27.83,0.1888,102.72,OK
/home/user/tesi/datasets/clic2020/train/mike-wilson-111578.png,clic_train,JXL,7.0,0.376,29.48,0.0841,145.04,OK
/home/user/tesi/datasets/clic2020/train/mike-wilson-140883.png,clic_train,JXL,7.0,0.3369,29.34,0.1159,178.69,OK
/home/user/tesi/datasets/clic2020/train/modestas-urbonas-14752.png,clic_train,JXL,7.0,0.2597,30.48,0.1855,53.13,OK
/home/user/tesi/datasets/clic2020/train/modestas-urbonas-14753.png,clic_train,Neural,2.0,0.40874,26.3811,0.23518,2938.9,OK
/home/user/tesi/datasets/clic2020/train/monstruo-estudio-573.png,clic_train,JXL,3.0,0.48,32.4,0.0932,27.45,OK
/home/user/tesi/datasets/clic2020/train/morgan-sessions-543.png,clic_train,JPEG,30.0,0.34655,34.6767,0.22633,364.16,OK
/home/user/tesi/datasets/clic2020/train/morgan-sessions-6255.png,clic_train,JXL,1.0,0.4867,43.46,0.0531,154.14,OK
/home/user/tesi/datasets/clic2020/train/mr-cup-fabien-barral-86074.png,clic_train,JXL,3.0,0.3495,37.61,0.1122,157.29,OK
/home/user/tesi/datasets/clic2020/train/mr-lee-603.png,clic_train,JXL,1.0,0.3036,45.64,0.0493,155.29,OK
/home/user/tesi/datasets/clic2020/train/mr-marco-614.png,clic_train,Neural,4.0,0.42641,32.3923,0.15528,7401.21,OK
/home/user/tesi/datasets/clic2020/train/nadir-balcikli-118.png,clic_train,JXL,1.0,0.2478,47.01,0.0413,98.05,OK
/home/user/tesi/datasets/clic2020/train/nasa-43567.png,clic_train,JXL,3.0,0.3455,32.64,0.4412,158.73,OK
/home/user/tesi/datasets/clic2020/train/nasa-43569.png,clic_train,JXL,12.0,0.4454,22.71,0.2857,154.3,OK
/home/user/tesi/datasets/clic2020/train/nasa-43979.png,clic_train,JXL,7.0,0.4517,28.1,0.2205,124.19,OK
/home/user/tesi/datasets/clic2020/train/nasa-53887.png,clic_train,JXL,7.0,0.4708,26.74,0.3622,66.61,OK
/home/user/tesi/datasets/clic2020/train/nasa-89125.png,clic_train,HEVC,25.0,0.38405,33.2171,0.25659,2710.33,OK
/home/user/tesi/datasets/clic2020/train/nathan-anderson-158078.png,clic_train,JXL,3.0,0.3176,37.08,0.1784,164.98,OK
/home/user/tesi/datasets/clic2020/train/nathan-anderson-158541.png,clic_train,Neural,2.0,0.15765,27.3639,0.4239,8062.17,OK
/home/user/tesi/datasets/clic2020/train/neil-thomas-5889.png,clic_train,JPEG,60.0,0.39489,38.5285,0.11377,344.96,OK
/home/user/tesi/datasets/clic2020/train/nelly-volkovich-16093.png,clic_train,JXL,3.0,0.3808,34.27,0.2529,158.83,OK
/home/user/tesi/datasets/clic2020/train/nicholas-swanson-56.png,clic_train,JXL,3.0,0.3807,36.2,0.1661,98.68,OK
/home/user/tesi/datasets/clic2020/train/nicholas-swanson-60.png,clic_train,Neural,4.0,0.41441,33.0749,0.15121,5476.46,OK
/home/user/tesi/datasets/clic2020/train/nicholas-swanson-65.png,clic_train,JXL,3.0,0.3841,36.02,0.1392,101.39,OK
/home/user/tesi/datasets/clic2020/train/nick-scheerbart-15636.png,clic_train,Neural,2.0,0.27412,27.2736,0.32278,7361.53,OK
/home/user/tesi/datasets/clic2020/train/nick-scheerbart-32085.png,clic_train,JXL,3.0,0.4768,36.02,0.0918,159.86,OK
/home/user/tesi/datasets/clic2020/train/nick-wilkes-490.png,clic_train,JPEG,60.0,0.45106,38.1405,0.2696,140.37,OK
/home/user/tesi/datasets/clic2020/train/nicolai-berntsen-8741.png,clic_train,Neural,4.0,0.37708,33.5416,0.12794,6873.01,OK
/home/user/tesi/datasets/clic2020/train/nicomiot-photographies-54150.png,clic_train,JXL,7.0,0.2917,30.96,0.1858,26.91,OK
/home/user/tesi/datasets/clic2020/train/nigel-lo-550.png,clic_train,HEVC,25.0,0.35723,36.4442,0.10731,2593.69,OK
/home/user/tesi/datasets/clic2020/train/nitish-kadam-34748.png,clic_train,JXL,1.0,0.2494,47.2,0.0423,156.42,OK
/home/user/tesi/datasets/clic2020/train/noah-basle-25980.png,clic_train,HEVC,25.0,0.31949,38.4443,0.09126,2293.75,OK
/home/user/tesi/datasets/clic2020/train/noah-kuhn-27481.png,clic_train,Neural,6.0,0.3891,36.5317,0.19745,5750.1,OK
/home/user/tesi/datasets/clic2020/train/noah-rosenfield-41197.png,clic_train,JPEG,60.0,0.4483,39.1931,0.03535,411.29,OK
/home/user/tesi/datasets/clic2020/train/noe-araujo-721.png,clic_train,Neural,4.0,0.27865,32.8916,0.18191,4728.91,OK
/home/user/tesi/datasets/clic2020/train/noel-lopez-170.png,clic_train,JXL,7.0,0.3334,28.23,0.1837,52.59,OK
/home/user/tesi/datasets/clic2020/train/noel-lopez-171.png,clic_train,Neural,4.0,0.38418,33.0328,0.18287,2952.15,OK
/home/user/tesi/datasets/clic2020/train/oleg-chursin-44.png,clic_train,JXL,7.0,0.3105,28.7,0.1598,14.4,OK
/home/user/tesi/datasets/clic2020/train/olivier-miche-76298.png,clic_train,JPEG,60.0,0.31827,42.8856,0.09832,326.4,OK
/home/user/tesi/datasets/clic2020/train/oscar-nilsson-398.png,clic_train,JXL,3.0,0.357,38.23,0.0279,159.76,OK
/home/user/tesi/datasets/clic2020/train/oskar-krawczyk-172847.png,clic_train,JXL,3.0,0.3968,37.45,0.0794,175.57,OK
/home/user/tesi/datasets/clic2020/train/owen-walters-471.png,clic_train,JXL,3.0,0.4518,35.9,0.1401,84.63,OK
