image,dataset,codec,param,bpp,psnr,lpips,enc_ms,status
/home/user/tesi/datasets/tecnick_flat/img_1200x1200_3x8bit_C00C00_RGB_keyboard_a.png,tecnick,Balle2018,2.0,0.18591,30.4739,0.13615,36.4,OK
/home/user/tesi/datasets/tecnick_flat/img_1200x1200_3x8bit_C00C00_RGB_keyboard_a.png,tecnick,Balle2018,4.0,0.3282,34.6407,0.07462,37.44,OK
/home/user/tesi/datasets/tecnick_flat/img_1200x1200_3x8bit_C00C00_RGB_keyboard_a.png,tecnick,Balle2018,6.0,0.57289,38.3105,0.03772,64.26,OK
/home/user/tesi/datasets/tecnick_flat/img_1200x1200_3x8bit_C00C00_RGB_keyboard_a.png,tecnick,Cheng2020,2.0,0.15016,31.9757,0.11388,3830.46,OK
/home/user/tesi/datasets/tecnick_flat/img_1200x1200_3x8bit_C00C00_RGB_keyboard_a.png,tecnick,Cheng2020,4.0,0.27002,35.2868,0.06746,3816.01,OK
/home/user/tesi/datasets/tecnick_flat/img_1200x1200_3x8bit_C00C00_RGB_keyboard_a.png,tecnick,Cheng2020,6.0,0.49113,38.6015,0.03092,3786.05,OK
/home/user/tesi/datasets/tecnick_flat/img_1200x1200_3x8bit_C00C00_RGB_keyboard_b.png,tecnick,JPEG,30.0,0.48116,34.7294,0.09624,180.53,OK
/home/user/tesi/datasets/tecnick_flat/img_1200x1200_3x8bit_C00C00_RGB_keyboard_b.png,tecnick,JPEG,60.0,0.77528,37.4396,0.04123,180.75,OK
/home/user/tesi/datasets/tecnick_flat/img_1200x1200_3x8bit_C00C00_RGB_keyboard_b.png,tecnick,JPEG,90.0,1.70083,41.8141,0.01053,180.53,OK
/home/user/tesi/datasets/tecnick_flat/img_1200x1200_3x8bit_C00C00_RGB_keyboard_b.png,tecnick,HEVC,45.0,0.05759,27.903,0.33698,849.84,OK
/home/user/tesi/datasets/tecnick_flat/img_1200x1200_3x8bit_C00C00_RGB_keyboard_b.png,tecnick,HEVC,35.0,0.10271,30.6713,0.27985,970.16,OK
/home/user/tesi/datasets/tecnick_flat/img_1200x1200_3x8bit_C00C00_RGB_keyboard_b.png,tecnick,HEVC,25.0,0.40234,35.4219,0.16307,1184.59,OK
/home/user/tesi/datasets/tecnick_flat/img_1200x1200_3x8bit_C00C00_RGB_keyboard_b.png,tecnick,Balle2018,2.0,0.10538,32.936,0.22968,35.49,OK
/home/user/tesi/datasets/tecnick_flat/img_1200x1200_3x8bit_C00C00_RGB_keyboard_b.png,tecnick,Balle2018,4.0,0.21613,35.6256,0.19409,36.77,OK
/home/user/tesi/datasets/tecnick_flat/img_1200x1200_3x8bit_C00C00_RGB_keyboard_b.png,tecnick,Balle2018,6.0,0.45889,38.6588,0.11976,62.24,OK
/home/user/tesi/datasets/tecnick_flat/img_1200x1200_3x8bit_C00C00_RGB_keyboard_b.png,tecnick,Cheng2020,2.0,0.06518,33.5172,0.22823,3782.85,OK
/home/user/tesi/datasets/tecnick_flat/img_1200x1200_3x8bit_C00C00_RGB_keyboard_b.png,tecnick,Cheng2020,4.0,0.1394,35.7094,0.18971,3791.64,OK
/home/user/tesi/datasets/tecnick_flat/img_1200x1200_3x8bit_C00C00_RGB_keyboard_b.png,tecnick,Cheng2020,6.0,0.35389,38.8663,0.09296,3781.04,OK
/home/user/tesi/datasets/tecnick_flat/img_1200x1200_3x8bit_C00C00_RGB_lion.png,tecnick,JPEG,30.0,0.41122,36.2582,0.07158,166.68,OK
/home/user/tesi/datasets/tecnick_flat/img_1200x1200_3x8bit_C00C00_RGB_lion.png,tecnick,JPEG,60.0,0.58807,39.6407,0.03027,174.06,OK
/home/user/tesi/datasets/tecnick_flat/img_1200x1200_3x8bit_C00C00_RGB_lion.png,tecnick,JPEG,90.0,1.20615,44.1862,0.00768,168.55,OK
/home/user/tesi/datasets/tecnick_flat/img_1200x1200_3x8bit_C00C00_RGB_lion.png,tecnick,HEVC,45.0,0.06377,27.4122,0.2426,752.09,OK
/home/user/tesi/datasets/tecnick_flat/img_1200x1200_3x8bit_C00C00_RGB_lion.png,tecnick,HEVC,35.0,0.12754,30.364,0.1821,783.25,OK
/home/user/tesi/datasets/tecnick_flat/img_1200x1200_3x8bit_C00C00_RGB_lion.png,tecnick,HEVC,25.0,0.37503,36.4696,0.06187,821.4,OK
/home/user/tesi/datasets/tecnick_flat/img_1200x1200_3x8bit_C00C00_RGB_lion.png,tecnick,Balle2018,2.0,0.11329,34.0418,0.10716,35.37,OK
/home/user/tesi/datasets/tecnick_flat/img_1200x1200_3x8bit_C00C00_RGB_lion.png,tecnick,Balle2018,4.0,0.19784,37.6755,0.05989,36.49,OK
/home/user/tesi/datasets/tecnick_flat/img_1200x1200_3x8bit_C00C00_RGB_lion.png,tecnick,Balle2018,6.0,0.33607,41.2926,0.02747,61.8,OK
/home/user/tesi/datasets/tecnick_flat/img_1200x1200_3x8bit_C00C00_RGB_lion.png,tecnick,Cheng2020,2.0,0.083,34.7177,0.0973,3766.46,OK
/home/user/tesi/datasets/tecnick_flat/img_1200x1200_3x8bit_C00C00_RGB_lion.png,tecnick,Cheng2020,4.0,0.15016,38.3127,0.05235,3784.52,OK
/home/user/tesi/datasets/tecnick_flat/img_1200x1200_3x8bit_C00C00_RGB_lion.png,tecnick,Cheng2020,6.0,0.2682,41.9676,0.02321,3780.62,OK
/home/user/tesi/datasets/tecnick_flat/img_1200x1200_3x8bit_C00C00_RGB_multimeter.png,tecnick,JPEG,30.0,0.46381,33.7094,0.12927,176.55,OK
/home/user/tesi/datasets/tecnick_flat/img_1200x1200_3x8bit_C00C00_RGB_multimeter.png,tecnick,JPEG,60.0,0.76707,36.0274,0.06648,180.52,OK
/home/user/tesi/datasets/tecnick_flat/img_1200x1200_3x8bit_C00C00_RGB_multimeter.png,tecnick,JPEG,90.0,1.73844,40.0011,0.01532,181.59,OK
/home/user/tesi/datasets/tecnick_flat/img_1200x1200_3x8bit_C00C00_RGB_multimeter.png,tecnick,HEVC,45.0,0.04745,28.445,0.36076,790.31,OK
/home/user/tesi/datasets/tecnick_flat/img_1200x1200_3x8bit_C00C00_RGB_multimeter.png,tecnick,HEVC,35.0,0.10532,30.9657,0.27045,934.02,OK
/home/user/tesi/datasets/tecnick_flat/img_1200x1200_3x8bit_C00C00_RGB_multimeter.png,tecnick,HEVC,25.0,0.51098,35.4127,0.12194,1065.52,OK
/home/user/tesi/datasets/tecnick_flat/img_1200x1200_3x8bit_C00C00_RGB_multimeter.png,tecnick,Balle2018,2.0,0.10349,32.0942,0.26647,35.56,OK
/home/user/tesi/datasets/tecnick_flat/img_1200x1200_3x8bit_C00C00_RGB_multimeter.png,tecnick,Balle2018,4.0,0.23782,34.6294,0.22386,36.67,OK
/home/user/tesi/datasets/tecnick_flat/img_1200x1200_3x8bit_C00C00_RGB_multimeter.png,tecnick,Balle2018,6.0,0.56147,37.4611,0.1361,63.14,OK
/home/user/tesi/datasets/tecnick_flat/img_1200x1200_3x8bit_C00C00_RGB_multimeter.png,tecnick,Cheng2020,2.0,0.06076,32.6861,0.25726,3833.27,OK
/home/user/tesi/datasets/tecnick_flat/img_1200x1200_3x8bit_C00C00_RGB_multimeter.png,tecnick,Cheng2020,4.0,0.15036,34.7413,0.22392,3849.62,OK
/home/user/tesi/datasets/tecnick_flat/img_1200x1200_3x8bit_C00C00_RGB_multimeter.png,tecnick,Cheng2020,6.0,0.42436,37.8527,0.09719,3784.96,OK
/home/user/tesi/datasets/tecnick_flat/img_1200x1200_3x8bit_C00C00_RGB_pencils_a.png,tecnick,JPEG,30.0,0.40151,34.6677,0.05274,169.89,OK
/home/user/tesi/datasets/tecnick_flat/img_1200x1200_3x8bit_C00C00_RGB_pencils_a.png,tecnick,JPEG,60.0,0.59346,37.3289,0.02594,175.03,OK
/home/user/tesi/datasets/tecnick_flat/img_1200x1200_3x8bit_C00C00_RGB_pencils_a.png,tecnick,JPEG,90.0,1.23499,41.6247,0.0074,174.33,OK
/home/user/tesi/datasets/tecnick_flat/img_1200x1200_3x8bit_C00C00_RGB_pencils_a.png,tecnick,HEVC,45.0,0.03224,30.0995,0.1556,821.07,OK
/home/user/tesi/datasets/tecnick_flat/img_1200x1200_3x8bit_C00C00_RGB_pencils_a.png,tecnick,HEVC,35.0,0.05597,33.6227,0.08223,864.24,OK
/home/user/tesi/datasets/tecnick_flat/img_1200x1200_3x8bit_C00C00_RGB_pencils_a.png,tecnick,HEVC,25.0,0.17189,39.4711,0.03095,986.73,OK
/home/user/tesi/datasets/tecnick_flat/img_1200x1200_3x8bit_C00C00_RGB_pencils_a.png,tecnick,Balle2018,2.0,0.12004,34.0297,0.08998,34.82,OK
/home/user/tesi/datasets/tecnick_flat/img_1200x1200_3x8bit_C00C00_RGB_pencils_a.png,tecnick,Balle2018,4.0,0.18756,37.9083,0.04991,34.77,OK
/home/user/tesi/datasets/tecnick_flat/img_1200x1200_3x8bit_C00C00_RGB_pencils_a.png,tecnick,Balle2018,6.0,0.31469,41.1882,0.02699,60.12,OK
/home/user/tesi/datasets/tecnick_flat/img_1200x1200_3x8bit_C00C00_RGB_pencils_a.png,tecnick,Cheng2020,2.0,0.05467,35.1805,0.07968,3786.36,OK
/home/user/tesi/datasets/tecnick_flat/img_1200x1200_3x8bit_C00C00_RGB_pencils_a.png,tecnick,Cheng2020,4.0,0.10249,38.5333,0.04585,3785.2,OK
/home/user/tesi/datasets/tecnick_flat/img_1200x1200_3x8bit_C00C00_RGB_pencils_a.png,tecnick,Cheng2020,6.0,0.18998,41.7112,0.02428,3787.2,OK
/home/user/tesi/datasets/tecnick_flat/img_1200x1200_3x8bit_C00C00_RGB_pencils_b.png,tecnick,JPEG,30.0,0.4106,35.0688,0.04235,173.55,OK
/home/user/tesi/datasets/tecnick_flat/img_1200x1200_3x8bit_C00C00_RGB_pencils_b.png,tecnick,JPEG,60.0,0.59768,37.8888,0.02125,172.79,OK
/home/user/tesi/datasets/tecnick_flat/img_1200x1200_3x8bit_C00C00_RGB_pencils_b.png,tecnick,JPEG,90.0,1.22039,42.2732,0.0055,176.07,OK
/home/user/tesi/datasets/tecnick_flat/img_1200x1200_3x8bit_C00C00_RGB_pencils_b.png,tecnick,HEVC,45.0,0.03479,30.21,0.14209,844.94,OK
/home/user/tesi/datasets/tecnick_flat/img_1200x1200_3x8bit_C00C00_RGB_pencils_b.png,tecnick,HEVC,35.0,0.06068,33.63,0.07904,891.11,OK
/home/user/tesi/datasets/tecnick_flat/img_1200x1200_3x8bit_C00C00_RGB_pencils_b.png,tecnick,HEVC,25.0,0.17982,39.3628,0.02989,973.25,OK
/home/user/tesi/datasets/tecnick_flat/img_1200x1200_3x8bit_C00C00_RGB_pencils_b.png,tecnick,Balle2018,2.0,0.10711,34.1174,0.07839,34.81,OK
/home/user/tesi/datasets/tecnick_flat/img_1200x1200_3x8bit_C00C00_RGB_pencils_b.png,tecnick,Balle2018,4.0,0.17371,37.9435,0.04953,35.51,OK
/home/user/tesi/datasets/tecnick_flat/img_1200x1200_3x8bit_C00C00_RGB_pencils_b.png,tecnick,Balle2018,6.0,0.29204,41.0858,0.02742,60.67,OK
/home/user/tesi/datasets/tecnick_flat/img_1200x1200_3x8bit_C00C00_RGB_pencils_b.png,tecnick,Cheng2020,2.0,0.06116,35.4358,0.0747,3780.69,OK
/home/user/tesi/datasets/tecnick_flat/img_1200x1200_3x8bit_C00C00_RGB_pencils_b.png,tecnick,Cheng2020,4.0,0.11298,38.46,0.04457,3788.61,OK
/home/user/tesi/datasets/tecnick_flat/img_1200x1200_3x8bit_C00C00_RGB_pencils_b.png,tecnick,Cheng2020,6.0,0.18747,41.3464,0.02293,3789.87,OK
/home/user/tesi/datasets/tecnick_flat/img_1200x1200_3x8bit_C00C00_RGB_pillar.png,tecnick,JPEG,30.0,0.43652,35.3407,0.11598,177.89,OK
/home/user/tesi/datasets/tecnick_flat/img_1200x1200_3x8bit_C00C00_RGB_pillar.png,tecnick,JPEG,60.0,0.65624,38.2919,0.05083,173.99,OK
/home/user/tesi/datasets/tecnick_flat/img_1200x1200_3x8bit_C00C00_RGB_pillar.png,tecnick,JPEG,90.0,1.39451,42.7558,0.01314,181.9,OK
/home/user/tesi/datasets/tecnick_flat/img_1200x1200_3x8bit_C00C00_RGB_pillar.png,tecnick,HEVC,45.0,0.06353,27.4876,0.40066,855.73,OK
/home/user/tesi/datasets/tecnick_flat/img_1200x1200_3x8bit_C00C00_RGB_pillar.png,tecnick,HEVC,35.0,0.14447,30.5173,0.27157,906.18,OK
/home/user/tesi/datasets/tecnick_flat/img_1200x1200_3x8bit_C00C00_RGB_pillar.png,tecnick,HEVC,25.0,0.44292,36.766,0.08656,967.01,OK
/home/user/tesi/datasets/tecnick_flat/img_1200x1200_3x8bit_C00C00_RGB_pillar.png,tecnick,Balle2018,2.0,0.11842,33.4022,0.19267,35.26,OK
/home/user/tesi/datasets/tecnick_flat/img_1200x1200_3x8bit_C00C00_RGB_pillar.png,tecnick,Balle2018,4.0,0.21678,36.9836,0.11321,36.02,OK
/home/user/tesi/datasets/tecnick_flat/img_1200x1200_3x8bit_C00C00_RGB_pillar.png,tecnick,Balle2018,6.0,0.38476,40.6652,0.05674,61.33,OK
/home/user/tesi/datasets/tecnick_flat/img_1200x1200_3x8bit_C00C00_RGB_pillar.png,tecnick,Cheng2020,2.0,0.09151,34.0218,0.16825,3773.45,OK
/home/user/tesi/datasets/tecnick_flat/img_1200x1200_3x8bit_C00C00_RGB_pillar.png,tecnick,Cheng2020,4.0,0.17298,37.4721,0.09861,3785.26,OK
/home/user/tesi/datasets/tecnick_flat/img_1200x1200_3x8bit_C00C00_RGB_pillar.png,tecnick,Cheng2020,6.0,0.31711,41.0578,0.04653,3786.84,OK
/home/user/tesi/datasets/tecnick_flat/img_1200x1200_3x8bit_C00C00_RGB_plastic.png,tecnick,JPEG,30.0,0.44285,34.2241,0.18601,170.05,OK
/home/user/tesi/datasets/tecnick_flat/img_1200x1200_3x8bit_C00C00_RGB_plastic.png,tecnick,JPEG,60.0,0.76936,36.5426,0.08499,169.79,OK
/home/user/tesi/datasets/tecnick_flat/img_1200x1200_3x8bit_C00C00_RGB_plastic.png,tecnick,JPEG,90.0,1.74313,39.8944,0.02031,173.88,OK
/home/user/tesi/datasets/tecnick_flat/img_1200x1200_3x8bit_C00C00_RGB_plastic.png,tecnick,HEVC,45.0,0.02394,31.2765,0.5058,795.22,OK
/home/user/tesi/datasets/tecnick_flat/img_1200x1200_3x8bit_C00C00_RGB_plastic.png,tecnick,HEVC,35.0,0.07091,32.6567,0.37006,1012.75,OK
/home/user/tesi/datasets/tecnick_flat/img_1200x1200_3x8bit_C00C00_RGB_plastic.png,tecnick,HEVC,25.0,0.54428,36.2349,0.12385,1198.36,OK
/home/user/tesi/datasets/tecnick_flat/img_1200x1200_3x8bit_C00C00_RGB_plastic.png,tecnick,Balle2018,2.0,0.06916,32.3081,0.44957,34.7,OK
/home/user/tesi/datasets/tecnick_flat/img_1200x1200_3x8bit_C00C00_RGB_plastic.png,tecnick,Balle2018,4.0,0.19782,34.2685,0.35434,35.92,OK
/home/user/tesi/datasets/tecnick_flat/img_1200x1200_3x8bit_C00C00_RGB_plastic.png,tecnick,Balle2018,6.0,0.61491,37.5164,0.16953,62.0,OK
/home/user/tesi/datasets/tecnick_flat/img_1200x1200_3x8bit_C00C00_RGB_plastic.png,tecnick,Cheng2020,2.0,0.02707,32.7783,0.43851,3792.12,OK
/home/user/tesi/datasets/tecnick_flat/img_1200x1200_3x8bit_C00C00_RGB_plastic.png,tecnick,Cheng2020,4.0,0.11553,34.5545,0.31152,3798.78,OK
/home/user/tesi/datasets/tecnick_flat/img_1200x1200_3x8bit_C00C00_RGB_plastic.png,tecnick,Cheng2020,6.0,0.40104,38.1888,0.11019,3788.82,OK
/home/user/tesi/datasets/tecnick_flat/img_1200x1200_3x8bit_C00C00_RGB_roof.png,tecnick,JPEG,30.0,0.47916,35.4673,0.04941,165.08,OK
/home/user/tesi/datasets/tecnick_flat/img_1200x1200_3x8bit_C00C00_RGB_roof.png,tecnick,JPEG,60.0,0.68766,38.502,0.01967,167.12,OK
/home/user/tesi/datasets/tecnick_flat/img_1200x1200_3x8bit_C00C00_RGB_roof.png,tecnick,JPEG,90.0,1.33799,42.9775,0.00598,172.17,OK
/home/user/tesi/datasets/tecnick_flat/img_1200x1200_3x8bit_C00C00_RGB_roof.png,tecnick,HEVC,45.0,0.06953,27.1443,0.15942,806.99,OK
/home/user/tesi/datasets/tecnick_flat/img_1200x1200_3x8bit_C00C00_RGB_roof.png,tecnick,HEVC,35.0,0.11786,29.8457,0.10922,845.99,OK
/home/user/tesi/datasets/tecnick_flat/img_1200x1200_3x8bit_C00C00_RGB_roof.png,tecnick,HEVC,25.0,0.30201,36.0416,0.03081,890.72,OK
/home/user/tesi/datasets/tecnick_flat/img_1200x1200_3x8bit_C00C00_RGB_roof.png,tecnick,Balle2018,2.0,0.11384,34.3601,0.0469,34.82,OK
/home/user/tesi/datasets/tecnick_flat/img_1200x1200_3x8bit_C00C00_RGB_roof.png,tecnick,Balle2018,4.0,0.19269,37.9115,0.02715,36.15,OK
/home/user/tesi/datasets/tecnick_flat/img_1200x1200_3x8bit_C00C00_RGB_roof.png,tecnick,Balle2018,6.0,0.33369,41.4442,0.01633,61.6,OK
/home/user/tesi/datasets/tecnick_flat/img_1200x1200_3x8bit_C00C00_RGB_roof.png,tecnick,Cheng2020,2.0,0.08464,35.1343,0.04269,3779.25,OK
/home/user/tesi/datasets/tecnick_flat/img_1200x1200_3x8bit_C00C00_RGB_roof.png,tecnick,Cheng2020,4.0,0.14469,38.6175,0.02565,3781.9,OK
/home/user/tesi/datasets/tecnick_flat/img_1200x1200_3x8bit_C00C00_RGB_roof.png,tecnick,Cheng2020,6.0,0.253,42.0524,0.01428,3785.03,OK
/home/user/tesi/datasets/tecnick_flat/img_1200x1200_3x8bit_C00C00_RGB_scarf.png,tecnick,JPEG,30.0,0.80655,31.6873,0.09595,171.59,OK
/home/user/tesi/datasets/tecnick_flat/img_1200x1200_3x8bit_C00C00_RGB_scarf.png,tecnick,JPEG,60.0,1.23419,34.3346,0.04671,175.95,OK
/home/user/tesi/datasets/tecnick_flat/img_1200x1200_3x8bit_C00C00_RGB_scarf.png,tecnick,JPEG,90.0,2.51702,38.4764,0.01323,175.27,OK
/home/user/tesi/datasets/tecnick_flat/img_1200x1200_3x8bit_C00C00_RGB_scarf.png,tecnick,HEVC,45.0,0.16012,23.7399,0.48297,799.59,OK
/home/user/tesi/datasets/tecnick_flat/img_1200x1200_3x8bit_C00C00_RGB_scarf.png,tecnick,HEVC,35.0,0.31745,26.1102,0.40093,815.94,OK
/home/user/tesi/datasets/tecnick_flat/img_1200x1200_3x8bit_C00C00_RGB_scarf.png,tecnick,HEVC,25.0,0.97187,32.1403,0.13576,842.13,OK
/home/user/tesi/datasets/tecnick_flat/img_1200x1200_3x8bit_C00C00_RGB_scarf.png,tecnick,Balle2018,2.0,0.22069,29.704,0.19109,35.54,OK
/home/user/tesi/datasets/tecnick_flat/img_1200x1200_3x8bit_C00C00_RGB_scarf.png,tecnick,Balle2018,4.0,0.43147,33.1286,0.10236,36.52,OK
/home/user/tesi/datasets/tecnick_flat/img_1200x1200_3x8bit_C00C00_RGB_scarf.png,tecnick,Balle2018,6.0,0.80853,36.7513,0.04125,65.68,OK
/home/user/tesi/datasets/tecnick_flat/img_1200x1200_3x8bit_C00C00_RGB_scarf.png,tecnick,Cheng2020,2.0,0.20876,30.1307,0.1987,3774.49,OK
/home/user/tesi/datasets/tecnick_flat/img_1200x1200_3x8bit_C00C00_RGB_scarf.png,tecnick,Cheng2020,4.0,0.40289,33.4695,0.1022,3788.72,OK
/home/user/tesi/datasets/tecnick_flat/img_1200x1200_3x8bit_C00C00_RGB_scarf.png,tecnick,Cheng2020,6.0,0.76338,37.1662,0.03796,3811.82,OK
/home/user/tesi/datasets/tecnick_flat/img_1200x1200_3x8bit_C00C00_RGB_screws.png,tecnick,JPEG,30.0,0.84908,30.992,0.08703,167.63,OK
/home/user/tesi/datasets/tecnick_flat/img_1200x1200_3x8bit_C00C00_RGB_screws.png,tecnick,JPEG,60.0,1.25937,33.4957,0.04161,174.51,OK
/home/user/tesi/datasets/tecnick_flat/img_1200x1200_3x8bit_C00C00_RGB_screws.png,tecnick,JPEG,90.0,2.54587,37.6161,0.01156,174.8,OK
/home/user/tesi/datasets/tecnick_flat/img_1200x1200_3x8bit_C00C00_RGB_screws.png,tecnick,HEVC,45.0,0.19727,22.4918,0.39372,744.52,OK
/home/user/tesi/datasets/tecnick_flat/img_1200x1200_3x8bit_C00C00_RGB_screws.png,tecnick,HEVC,35.0,0.35915,24.757,0.27408,778.45,OK
/home/user/tesi/datasets/tecnick_flat/img_1200x1200_3x8bit_C00C00_RGB_screws.png,tecnick,HEVC,25.0,1.05726,31.2121,0.06383,832.95,OK
/home/user/tesi/datasets/tecnick_flat/img_1200x1200_3x8bit_C00C00_RGB_screws.png,tecnick,Balle2018,2.0,0.28993,28.8279,0.11202,36.17,OK
/home/user/tesi/datasets/tecnick_flat/img_1200x1200_3x8bit_C00C00_RGB_screws.png,tecnick,Balle2018,4.0,0.5202,32.6761,0.04527,38.02,OK
/home/user/tesi/datasets/tecnick_flat/img_1200x1200_3x8bit_C00C00_RGB_screws.png,tecnick,Balle2018,6.0,0.88296,36.6296,0.01686,64.31,OK
/home/user/tesi/datasets/tecnick_flat/img_1200x1200_3x8bit_C00C00_RGB_screws.png,tecnick,Cheng2020,2.0,0.2804,29.5761,0.09599,3777.43,OK
/home/user/tesi/datasets/tecnick_flat/img_1200x1200_3x8bit_C00C00_RGB_screws.png,tecnick,Cheng2020,4.0,0.49851,33.4979,0.04004,3789.74,OK
/home/user/tesi/datasets/tecnick_flat/img_1200x1200_3x8bit_C00C00_RGB_screws.png,tecnick,Cheng2020,6.0,0.85236,37.3619,0.01562,3789.97,OK
/home/user/tesi/datasets/tecnick_flat/img_1200x1200_3x8bit_C00C00_RGB_snails.png,tecnick,JPEG,30.0,0.35339,35.7762,0.11608,163.76,OK
/home/user/tesi/datasets/tecnick_flat/img_1200x1200_3x8bit_C00C00_RGB_snails.png,tecnick,JPEG,60.0,0.53826,38.4399,0.05443,166.91,OK
/home/user/tesi/datasets/tecnick_flat/img_1200x1200_3x8bit_C00C00_RGB_snails.png,tecnick,JPEG,90.0,1.21332,42.382,0.01605,167.1,OK
/home/user/tesi/datasets/tecnick_flat/img_1200x1200_3x8bit_C00C00_RGB_snails.png,tecnick,HEVC,45.0,0.05148,29.5817,0.31237,918.44,OK
/home/user/tesi/datasets/tecnick_flat/img_1200x1200_3x8bit_C00C00_RGB_snails.png,tecnick,HEVC,35.0,0.10597,32.6373,0.20644,990.59,OK
/home/user/tesi/datasets/tecnick_flat/img_1200x1200_3x8bit_C00C00_RGB_snails.png,tecnick,HEVC,25.0,0.33004,38.2825,0.07871,1050.98,OK
/home/user/tesi/datasets/tecnick_flat/img_1200x1200_3x8bit_C00C00_RGB_snails.png,tecnick,Balle2018,2.0,0.08422,34.5062,0.18775,35.66,OK
/home/user/tesi/datasets/tecnick_flat/img_1200x1200_3x8bit_C00C00_RGB_snails.png,tecnick,Balle2018,4.0,0.16247,37.6957,0.12084,37.53,OK
/home/user/tesi/datasets/tecnick_flat/img_1200x1200_3x8bit_C00C00_RGB_snails.png,tecnick,Balle2018,6.0,0.30413,40.9083,0.06597,62.53,OK
/home/user/tesi/datasets/tecnick_flat/img_1200x1200_3x8bit_C00C00_RGB_snails.png,tecnick,Cheng2020,2.0,0.06058,35.0022,0.18322,3797.06,OK
/home/user/tesi/datasets/tecnick_flat/img_1200x1200_3x8bit_C00C00_RGB_snails.png,tecnick,Cheng2020,4.0,0.11904,38.0598,0.10711,3790.56,OK
/home/user/tesi/datasets/tecnick_flat/img_1200x1200_3x8bit_C00C00_RGB_snails.png,tecnick,Cheng2020,6.0,0.23838,41.3455,0.05262,3785.52,OK
/home/user/tesi/datasets/tecnick_flat/img_1200x1200_3x8bit_C00C00_RGB_socks.png,tecnick,JPEG,30.0,0.83554,30.4267,0.11578,180.75,OK
/home/user/tesi/datasets/tecnick_flat/img_1200x1200_3x8bit_C00C00_RGB_socks.png,tecnick,JPEG,60.0,1.30804,32.6367,0.05798,185.47,OK
/home/user/tesi/datasets/tecnick_flat/img_1200x1200_3x8bit_C00C00_RGB_socks.png,tecnick,JPEG,90.0,2.74141,36.1577,0.01644,181.67,OK
/home/user/tesi/datasets/tecnick_flat/img_1200x1200_3x8bit_C00C00_RGB_socks.png,tecnick,HEVC,45.0,0.05952,24.4476,0.57246,738.53,OK
/home/user/tesi/datasets/tecnick_flat/img_1200x1200_3x8bit_C00C00_RGB_socks.png,tecnick,HEVC,35.0,0.26041,26.4809,0.3446,844.7,OK
/home/user/tesi/datasets/tecnick_flat/img_1200x1200_3x8bit_C00C00_RGB_socks.png,tecnick,HEVC,25.0,1.18921,31.8172,0.08952,750.05,OK
/home/user/tesi/datasets/tecnick_flat/img_1200x1200_3x8bit_C00C00_RGB_socks.png,tecnick,Balle2018,2.0,0.22453,28.1678,0.385,36.92,OK
/home/user/tesi/datasets/tecnick_flat/img_1200x1200_3x8bit_C00C00_RGB_socks.png,tecnick,Balle2018,4.0,0.54862,31.4293,0.1946,38.06,OK
/home/user/tesi/datasets/tecnick_flat/img_1200x1200_3x8bit_C00C00_RGB_socks.png,tecnick,Balle2018,6.0,1.11189,35.1307,0.04636,63.41,OK
/home/user/tesi/datasets/tecnick_flat/img_1200x1200_3x8bit_C00C00_RGB_socks.png,tecnick,Cheng2020,2.0,0.18524,28.2468,0.35841,3775.41,OK
/home/user/tesi/datasets/tecnick_flat/img_1200x1200_3x8bit_C00C00_RGB_socks.png,tecnick,Cheng2020,4.0,0.50278,31.6532,0.14124,3905.84,OK
/home/user/tesi/datasets/tecnick_flat/img_1200x1200_3x8bit_C00C00_RGB_socks.png,tecnick,Cheng2020,6.0,1.11238,35.7649,0.02838,3872.12,OK
/home/user/tesi/datasets/tecnick_flat/img_1200x1200_3x8bit_C00C00_RGB_sweets.png,tecnick,JPEG,30.0,0.44623,32.8329,0.08617,190.35,OK
/home/user/tesi/datasets/tecnick_flat/img_1200x1200_3x8bit_C00C00_RGB_sweets.png,tecnick,JPEG,60.0,0.69535,35.2332,0.04404,181.71,OK
/home/user/tesi/datasets/tecnick_flat/img_1200x1200_3x8bit_C00C00_RGB_sweets.png,tecnick,JPEG,90.0,1.56333,39.1079,0.0125,193.88,OK
/home/user/tesi/datasets/tecnick_flat/img_1200x1200_3x8bit_C00C00_RGB_sweets.png,tecnick,HEVC,45.0,0.07483,28.1151,0.238,1089.06,OK
/home/user/tesi/datasets/tecnick_flat/img_1200x1200_3x8bit_C00C00_RGB_sweets.png,tecnick,HEVC,35.0,0.13663,31.2957,0.13956,1173.18,OK
/home/user/tesi/datasets/tecnick_flat/img_1200x1200_3x8bit_C00C00_RGB_sweets.png,tecnick,HEVC,25.0,0.38835,37.073,0.05515,1234.36,OK
/home/user/tesi/datasets/tecnick_flat/img_1200x1200_3x8bit_C00C00_RGB_sweets.png,tecnick,Balle2018,2.0,0.12996,32.9763,0.12781,36.45,OK
/home/user/tesi/datasets/tecnick_flat/img_1200x1200_3x8bit_C00C00_RGB_sweets.png,tecnick,Balle2018,4.0,0.23782,36.1876,0.08356,37.02,OK
/home/user/tesi/datasets/tecnick_flat/img_1200x1200_3x8bit_C00C00_RGB_sweets.png,tecnick,Balle2018,6.0,0.43971,39.084,0.04494,63.96,OK
/home/user/tesi/datasets/tecnick_flat/img_1200x1200_3x8bit_C00C00_RGB_sweets.png,tecnick,Cheng2020,2.0,0.0962,33.5175,0.12309,3822.14,OK
