file,dataset,codec,param,kbps,pesq,mel_dist,audio_dist,enc_ms,status
2-104105-B-19.wav,esc50,Opus,24,22.63,4.4079,2.3445,0.0921,38.24,OK
2-104105-B-19.wav,esc50,Opus,48,45.53,4.5078,1.8814,-0.0078,34.88,OK
2-104105-B-19.wav,esc50,EnCodec,1.5,1.5,1.4708,4.3628,3.0292,10.17,OK
2-104105-B-19.wav,esc50,EnCodec,3.0,3.0,2.0171,3.8577,2.4829,10.35,OK
2-104105-B-19.wav,esc50,EnCodec,6.0,6.0,2.8951,3.704,1.6049,10.77,OK
4-191327-A-38.wav,esc50,Opus,12,10.84,3.6049,4.1161,0.8951,33.41,OK
4-191327-A-38.wav,esc50,Opus,24,21.36,4.2776,3.8072,0.2224,36.18,OK
4-191327-A-38.wav,esc50,Opus,48,45.58,4.5288,3.1614,-0.0288,37.39,OK
4-191327-A-38.wav,esc50,EnCodec,1.5,1.5,1.7554,6.8481,2.7446,10.53,OK
4-191327-A-38.wav,esc50,EnCodec,3.0,3.0,1.8968,5.5042,2.6032,10.46,OK
4-191327-A-38.wav,esc50,EnCodec,6.0,6.0,2.7043,4.9274,1.7957,10.6,OK
2-25293-A-22.wav,esc50,Opus,12,8.61,3.2293,3.218,1.2707,31.02,OK
2-25293-A-22.wav,esc50,Opus,24,17.25,4.1397,2.8392,0.3603,33.88,OK
2-25293-A-22.wav,esc50,Opus,48,35.89,4.4844,2.1965,0.0156,33.87,OK
2-25293-A-22.wav,esc50,EnCodec,1.5,1.5,1.6135,4.0472,2.8865,11.21,OK
2-25293-A-22.wav,esc50,EnCodec,3.0,3.0,2.0017,3.6178,2.4983,10.6,OK
2-25293-A-22.wav,esc50,EnCodec,6.0,6.0,2.5975,3.4152,1.9025,10.44,OK
4-194711-A-38.wav,esc50,Opus,12,10.85,1.731,3.8648,2.769,32.98,OK
4-194711-A-38.wav,esc50,Opus,24,22.96,3.0756,2.7245,1.4244,25.57,OK
4-194711-A-38.wav,esc50,Opus,48,47.73,4.073,1.9326,0.427,25.4,OK
4-194711-A-38.wav,esc50,EnCodec,1.5,1.5,1.6692,7.8118,2.8308,10.2,OK
4-194711-A-38.wav,esc50,EnCodec,3.0,3.0,1.1139,6.5939,3.3861,10.55,OK
4-194711-A-38.wav,esc50,EnCodec,6.0,6.0,1.0487,6.0257,3.4513,10.34,OK
3-111102-B-46.wav,esc50,Opus,12,12.59,3.3188,4.0584,1.1812,33.13,OK
3-111102-B-46.wav,esc50,Opus,24,23.98,4.4113,2.4506,0.0887,19.33,OK
3-111102-B-46.wav,esc50,Opus,48,48.09,4.5294,1.5172,-0.0294,19.86,OK
3-111102-B-46.wav,esc50,EnCodec,1.5,1.5,1.7229,5.9002,2.7771,10.78,OK
3-111102-B-46.wav,esc50,EnCodec,3.0,3.0,2.1822,5.1121,2.3178,10.4,OK
3-111102-B-46.wav,esc50,EnCodec,6.0,6.0,2.8862,4.4699,1.6138,10.34,OK
2-102568-A-35.wav,esc50,Opus,12,11.72,2.4378,3.1288,2.0622,42.02,OK
2-102568-A-35.wav,esc50,Opus,24,21.89,3.6385,3.104,0.8615,36.52,OK
2-102568-A-35.wav,esc50,Opus,48,45.72,4.2826,2.7886,0.2174,36.52,OK
2-102568-A-35.wav,esc50,EnCodec,1.5,1.5,1.3785,4.6836,3.1215,11.65,OK
2-102568-A-35.wav,esc50,EnCodec,3.0,3.0,1.6422,4.2853,2.8578,10.28,OK
2-102568-A-35.wav,esc50,EnCodec,6.0,6.0,2.3094,3.7248,2.1906,10.55,OK
2-88724-A-38.wav,esc50,Opus,12,11.17,2.2522,3.7748,2.2478,33.35,OK
2-88724-A-38.wav,esc50,Opus,24,22.26,3.2609,3.0919,1.2391,30.28,OK
2-88724-A-38.wav,esc50,Opus,48,47.18,3.9961,2.3329,0.5039,29.18,OK
2-88724-A-38.wav,esc50,EnCodec,1.5,1.5,1.1799,6.6576,3.3201,10.5,OK
2-88724-A-38.wav,esc50,EnCodec,3.0,3.0,1.291,5.9311,3.209,10.11,OK
2-88724-A-38.wav,esc50,EnCodec,6.0,6.0,1.4322,5.4955,3.0678,10.72,OK
5-198411-G-20.wav,esc50,Opus,12,12.5,3.3438,4.0753,1.1562,34.11,OK
5-198411-G-20.wav,esc50,Opus,24,27.16,3.9487,3.0036,0.5513,25.88,OK
5-198411-G-20.wav,esc50,Opus,48,52.52,4.3715,2.0288,0.1285,24.26,OK
5-198411-G-20.wav,esc50,EnCodec,1.5,1.5,1.5451,6.9838,2.9549,11.25,OK
5-198411-G-20.wav,esc50,EnCodec,3.0,3.0,2.3161,6.1035,2.1839,10.13,OK
5-198411-G-20.wav,esc50,EnCodec,6.0,6.0,2.73,5.3713,1.77,10.79,OK
5-251426-A-30.wav,esc50,Opus,12,11.16,3.9849,2.3336,0.5151,32.83,OK
5-251426-A-30.wav,esc50,Opus,24,21.26,4.3963,1.8038,0.1037,36.14,OK
5-251426-A-30.wav,esc50,Opus,48,42.68,4.5784,1.3055,-0.0784,36.9,OK
5-251426-A-30.wav,esc50,EnCodec,1.5,1.5,1.6136,5.7639,2.8864,10.16,OK
5-251426-A-30.wav,esc50,EnCodec,3.0,3.0,1.9924,4.887,2.5076,10.34,OK
5-251426-A-30.wav,esc50,EnCodec,6.0,6.0,2.952,4.3102,1.548,10.71,OK
2-102567-C-35.wav,esc50,Opus,12,11.61,2.3807,3.3161,2.1193,32.58,OK
2-102567-C-35.wav,esc50,Opus,24,22.74,3.4349,3.2875,1.0651,35.29,OK
2-102567-C-35.wav,esc50,Opus,48,46.83,4.1823,2.8483,0.3177,36.49,OK
2-102567-C-35.wav,esc50,EnCodec,1.5,1.5,1.2895,4.7049,3.2105,10.29,OK
2-102567-C-35.wav,esc50,EnCodec,3.0,3.0,1.708,4.1848,2.792,10.48,OK
2-102567-C-35.wav,esc50,EnCodec,6.0,6.0,2.6082,3.5253,1.8918,10.63,OK
2-122763-B-29.wav,esc50,Opus,12,10.93,3.7882,3.1353,0.7118,32.16,OK
2-122763-B-29.wav,esc50,Opus,24,21.88,4.3679,2.696,0.1321,35.48,OK
2-122763-B-29.wav,esc50,Opus,48,45.07,4.5537,2.0615,-0.0537,36.41,OK
2-122763-B-29.wav,esc50,EnCodec,1.5,1.5,1.7194,6.2618,2.7806,10.16,OK
2-122763-B-29.wav,esc50,EnCodec,3.0,3.0,2.2669,5.3629,2.2331,10.57,OK
2-122763-B-29.wav,esc50,EnCodec,6.0,6.0,2.9328,4.8077,1.5672,10.39,OK
1-64398-B-41.wav,esc50,Opus,12,10.41,1.381,7.1296,3.119,32.03,OK
1-64398-B-41.wav,esc50,Opus,24,28.08,2.6495,4.1555,1.8505,19.02,OK
1-64398-B-41.wav,esc50,Opus,48,53.7,4.2421,2.715,0.2579,19.48,OK
1-64398-B-41.wav,esc50,EnCodec,1.5,1.5,1.3788,7.2064,3.1212,11.02,OK
1-64398-B-41.wav,esc50,EnCodec,3.0,3.0,1.2272,6.239,3.2728,11.16,OK
1-64398-B-41.wav,esc50,EnCodec,6.0,6.0,2.9637,5.5501,1.5363,10.29,OK
5-197118-A-45.wav,esc50,Opus,12,11.74,2.6545,2.9632,1.8455,33.19,OK
5-197118-A-45.wav,esc50,Opus,24,21.61,1.2576,3.0943,3.2424,36.3,OK
5-197118-A-45.wav,esc50,Opus,48,45.08,1.3746,2.7889,3.1254,36.72,OK
5-197118-A-45.wav,esc50,EnCodec,1.5,1.5,1.0552,4.455,3.4448,10.67,OK
5-197118-A-45.wav,esc50,EnCodec,3.0,3.0,1.0775,3.9893,3.4225,10.41,OK
5-197118-A-45.wav,esc50,EnCodec,6.0,6.0,1.1209,3.3954,3.3791,10.38,OK
5-219379-B-11.wav,esc50,Opus,12,11.8,3.3666,3.3755,1.1334,41.04,OK
5-219379-B-11.wav,esc50,Opus,24,21.94,4.197,3.2985,0.303,35.92,OK
5-219379-B-11.wav,esc50,Opus,48,45.44,4.4738,2.8954,0.0262,36.45,OK
5-219379-B-11.wav,esc50,EnCodec,1.5,1.5,1.9559,4.3087,2.5441,11.7,OK
5-219379-B-11.wav,esc50,EnCodec,3.0,3.0,2.1895,3.8437,2.3105,10.27,OK
5-219379-B-11.wav,esc50,EnCodec,6.0,6.0,2.8683,3.2334,1.6317,10.54,OK
5-150409-A-42.wav,esc50,Opus,12,12.85,3.3152,3.5082,1.1848,34.31,OK
5-150409-A-42.wav,esc50,Opus,24,25.4,4.1844,2.5533,0.3156,28.25,OK
5-150409-A-42.wav,esc50,Opus,48,50.23,4.4982,1.919,0.0018,27.35,OK
5-150409-A-42.wav,esc50,EnCodec,1.5,1.5,2.0042,6.0981,2.4958,11.07,OK
5-150409-A-42.wav,esc50,EnCodec,3.0,3.0,2.3958,4.9779,2.1042,10.16,OK
5-150409-A-42.wav,esc50,EnCodec,6.0,6.0,3.2862,4.1079,1.2138,10.68,OK
5-200329-A-8.wav,esc50,Opus,12,11.28,3.3769,3.7467,1.1231,32.88,OK
5-200329-A-8.wav,esc50,Opus,24,22.83,4.2504,2.7304,0.2496,30.04,OK
5-200329-A-8.wav,esc50,Opus,48,46.12,4.4643,1.9699,0.0357,28.0,OK
5-200329-A-8.wav,esc50,EnCodec,1.5,1.5,1.4655,8.7165,3.0345,11.13,OK
5-200329-A-8.wav,esc50,EnCodec,3.0,3.0,1.8546,7.1205,2.6454,10.16,OK
5-200329-A-8.wav,esc50,EnCodec,6.0,6.0,2.3676,6.0385,2.1324,10.87,OK
1-196660-A-8.wav,esc50,Opus,12,12.53,3.3105,3.4197,1.1895,33.47,OK
1-196660-A-8.wav,esc50,Opus,24,23.38,4.2458,2.3328,0.2542,23.08,OK
1-196660-A-8.wav,esc50,Opus,48,46.74,4.4883,1.3095,0.0117,20.07,OK
1-196660-A-8.wav,esc50,EnCodec,1.5,1.5,1.5909,6.0443,2.9091,10.15,OK
1-196660-A-8.wav,esc50,EnCodec,3.0,3.0,1.9403,5.161,2.5597,10.3,OK
1-196660-A-8.wav,esc50,EnCodec,6.0,6.0,2.6238,4.3829,1.8762,10.67,OK
1-88409-B-45.wav,esc50,Opus,12,11.62,3.0692,3.1205,1.4308,33.03,OK
1-88409-B-45.wav,esc50,Opus,24,21.55,3.9956,3.1627,0.5044,35.32,OK
1-88409-B-45.wav,esc50,Opus,48,45.26,4.4292,2.8707,0.0708,36.26,OK
1-88409-B-45.wav,esc50,EnCodec,1.5,1.5,1.6291,4.2907,2.8709,11.15,OK
1-88409-B-45.wav,esc50,EnCodec,3.0,3.0,2.1777,3.688,2.3223,10.56,OK
1-88409-B-45.wav,esc50,EnCodec,6.0,6.0,3.0875,3.0691,1.4125,10.57,OK
5-254832-B-15.wav,esc50,Opus,12,10.42,3.6263,3.2952,0.8737,32.99,OK
5-254832-B-15.wav,esc50,Opus,24,20.95,4.2526,3.1833,0.2474,34.07,OK
5-254832-B-15.wav,esc50,Opus,48,43.98,4.4452,2.4908,0.0548,31.36,OK
5-254832-B-15.wav,esc50,EnCodec,1.5,1.5,1.2677,8.2158,3.2323,10.09,OK
5-254832-B-15.wav,esc50,EnCodec,3.0,3.0,1.7778,7.6024,2.7222,10.55,OK
5-254832-B-15.wav,esc50,EnCodec,6.0,6.0,2.311,6.9242,2.189,10.36,OK
5-188796-A-45.wav,esc50,Opus,12,12.11,3.2676,2.9814,1.2324,33.26,OK
5-188796-A-45.wav,esc50,Opus,24,22.31,4.119,2.9787,0.381,35.54,OK
5-188796-A-45.wav,esc50,Opus,48,46.61,4.4062,2.6545,0.0938,35.49,OK
5-188796-A-45.wav,esc50,EnCodec,1.5,1.5,1.5706,4.4945,2.9294,11.08,OK
5-188796-A-45.wav,esc50,EnCodec,3.0,3.0,2.0171,3.7384,2.4829,10.52,OK
5-188796-A-45.wav,esc50,EnCodec,6.0,6.0,3.0677,3.0608,1.4323,10.36,OK
5-263491-A-25.wav,esc50,Opus,12,10.52,3.3424,3.5463,1.1576,32.47,OK
5-263491-A-25.wav,esc50,Opus,24,21.54,4.1644,3.2028,0.3356,35.45,OK
5-263491-A-25.wav,esc50,Opus,48,45.24,4.4781,2.6282,0.0219,36.44,OK
5-263491-A-25.wav,esc50,EnCodec,1.5,1.5,1.5375,4.7656,2.9625,11.0,OK
5-263491-A-25.wav,esc50,EnCodec,3.0,3.0,1.8938,4.2167,2.6062,10.35,OK
5-263491-A-25.wav,esc50,EnCodec,6.0,6.0,2.5537,3.6249,1.9463,10.39,OK
1-21189-A-10.wav,esc50,Opus,12,11.19,3.2376,3.1192,1.2624,33.42,OK
1-21189-A-10.wav,esc50,Opus,24,21.68,3.9149,3.2438,0.5851,35.57,OK
1-21189-A-10.wav,esc50,Opus,48,45.57,4.3342,2.8234,0.1658,37.22,OK
1-21189-A-10.wav,esc50,EnCodec,1.5,1.5,1.4368,5.1971,3.0632,10.45,OK
1-21189-A-10.wav,esc50,EnCodec,3.0,3.0,1.156,4.2182,3.344,10.28,OK
1-21189-A-10.wav,esc50,EnCodec,6.0,6.0,2.6726,3.3584,1.8274,10.55,OK
4-161103-A-47.wav,esc50,Opus,12,12.09,2.8098,3.7328,1.6902,32.5,OK
4-161103-A-47.wav,esc50,Opus,24,23.39,3.8252,3.0687,0.6748,35.54,OK
4-161103-A-47.wav,esc50,Opus,48,47.03,4.3629,2.4389,0.1371,36.6,OK
4-161103-A-47.wav,esc50,EnCodec,1.5,1.5,1.5514,4.894,2.9486,10.97,OK
4-161103-A-47.wav,esc50,EnCodec,3.0,3.0,1.9425,4.2099,2.5575,10.18,OK
4-161103-A-47.wav,esc50,EnCodec,6.0,6.0,2.6594,3.576,1.8406,10.7,OK
2-134915-A-30.wav,esc50,Opus,12,8.64,1.7104,6.0185,2.7896,29.38,OK
2-134915-A-30.wav,esc50,Opus,24,17.42,2.8298,2.8349,1.6702,32.35,OK
2-134915-A-30.wav,esc50,Opus,48,34.52,3.8575,1.1026,0.6425,31.95,OK
2-134915-A-30.wav,esc50,EnCodec,1.5,1.5,1.1614,3.8467,3.3386,10.72,OK
2-134915-A-30.wav,esc50,EnCodec,3.0,3.0,1.4357,3.2143,3.0643,10.18,OK
2-134915-A-30.wav,esc50,EnCodec,6.0,6.0,2.1149,2.9136,2.3851,10.77,OK
5-205589-A-17.wav,esc50,Opus,12,12.32,2.6904,4.8378,1.8096,34.11,OK
5-205589-A-17.wav,esc50,Opus,24,30.49,3.9908,2.8082,0.5092,22.62,OK
5-205589-A-17.wav,esc50,Opus,48,59.31,4.3822,1.7416,0.1178,22.87,OK
5-205589-A-17.wav,esc50,EnCodec,1.5,1.5,1.2963,7.0642,3.2037,11.0,OK
5-205589-A-17.wav,esc50,EnCodec,3.0,3.0,1.5958,6.3706,2.9042,10.36,OK
5-205589-A-17.wav,esc50,EnCodec,6.0,6.0,2.0726,5.8759,2.4274,10.72,OK
2-82077-A-7.wav,esc50,Opus,12,11.19,2.5277,6.0366,1.9723,32.66,OK
2-82077-A-7.wav,esc50,Opus,24,25.67,3.4719,5.0061,1.0281,19.36,OK
2-82077-A-7.wav,esc50,Opus,48,50.23,4.1158,3.3384,0.3842,20.06,OK
2-82077-A-7.wav,esc50,EnCodec,1.5,1.5,1.9158,8.5833,2.5842,10.03,OK
2-82077-A-7.wav,esc50,EnCodec,3.0,3.0,2.3866,7.5312,2.1134,10.46,OK
2-82077-A-7.wav,esc50,EnCodec,6.0,6.0,2.9195,6.7979,1.5805,10.61,OK
3-182710-A-35.wav,esc50,Opus,12,11.88,2.4505,3.1081,2.0495,33.51,OK
3-182710-A-35.wav,esc50,Opus,24,22.14,3.7803,3.1173,0.7197,35.89,OK
3-182710-A-35.wav,esc50,Opus,48,45.69,4.3427,2.8015,0.1573,36.44,OK
3-182710-A-35.wav,esc50,EnCodec,1.5,1.5,1.3674,4.5455,3.1326,11.1,OK
3-182710-A-35.wav,esc50,EnCodec,3.0,3.0,1.7702,3.9904,2.7298,10.62,OK
3-182710-A-35.wav,esc50,EnCodec,6.0,6.0,2.2985,3.3288,2.2015,10.41,OK
3-160119-A-15.wav,esc50,Opus,12,5.69,2.7314,2.9738,1.7686,28.52,OK
3-160119-A-15.wav,esc50,Opus,24,12.44,3.3507,1.8295,1.1493,31.4,OK
3-160119-A-15.wav,esc50,Opus,48,12.11,4.3317,0.9748,0.1683,19.3,OK
3-160119-A-15.wav,esc50,EnCodec,1.5,1.5,1.7211,7.8023,2.7789,10.45,OK
3-160119-A-15.wav,esc50,EnCodec,3.0,3.0,1.8449,6.4042,2.6551,10.44,OK
3-160119-A-15.wav,esc50,EnCodec,6.0,6.0,2.1614,5.4941,2.3386,10.27,OK
3-110913-B-7.wav,esc50,Opus,12,11.91,2.7475,3.6039,1.7525,33.09,OK
3-110913-B-7.wav,esc50,Opus,24,23.96,3.8011,3.0592,0.6989,32.87,OK
3-110913-B-7.wav,esc50,Opus,48,50.96,4.1669,1.6418,0.3331,21.57,OK
3-110913-B-7.wav,esc50,EnCodec,1.5,1.5,1.2967,5.1916,3.2033,11.05,OK
3-110913-B-7.wav,esc50,EnCodec,3.0,3.0,1.6292,4.6495,2.8708,10.42,OK
3-110913-B-7.wav,esc50,EnCodec,6.0,6.0,2.3751,3.9361,2.1249,10.41,OK
5-213836-A-9.wav,esc50,Opus,12,12.46,3.1392,3.0878,1.3608,32.72,OK
5-213836-A-9.wav,esc50,Opus,24,22.89,3.8875,3.0608,0.6125,35.49,OK
5-213836-A-9.wav,esc50,Opus,48,46.44,4.4112,2.7583,0.0888,36.38,OK
5-213836-A-9.wav,esc50,EnCodec,1.5,1.5,1.7433,5.4726,2.7567,10.53,OK
5-213836-A-9.wav,esc50,EnCodec,3.0,3.0,2.043,4.4812,2.457,10.17,OK
5-213836-A-9.wav,esc50,EnCodec,6.0,6.0,2.6615,3.8887,1.8385,10.56,OK
4-125071-A-19.wav,esc50,Opus,12,11.52,3.6431,2.7627,0.8569,33.11,OK
4-125071-A-19.wav,esc50,Opus,24,21.53,4.2191,2.4746,0.2809,35.84,OK
4-125071-A-19.wav,esc50,Opus,48,42.8,4.4799,2.1557,0.0201,36.86,OK
4-125071-A-19.wav,esc50,EnCodec,1.5,1.5,1.2635,6.4301,3.2365,10.94,OK
4-125071-A-19.wav,esc50,EnCodec,3.0,3.0,1.5647,5.687,2.9353,10.06,OK
4-125071-A-19.wav,esc50,EnCodec,6.0,6.0,2.2422,5.2932,2.2578,10.66,OK
1-85168-A-39.wav,esc50,Opus,12,8.65,3.6498,4.4979,0.8502,31.84,OK
1-85168-A-39.wav,esc50,Opus,24,17.09,4.1609,3.8386,0.3391,34.02,OK
1-85168-A-39.wav,esc50,Opus,48,35.95,4.4618,2.7316,0.0382,34.7,OK
1-85168-A-39.wav,esc50,EnCodec,1.5,1.5,1.5351,6.5676,2.9649,10.33,OK
1-85168-A-39.wav,esc50,EnCodec,3.0,3.0,2.0817,6.694,2.4183,10.21,OK
1-85168-A-39.wav,esc50,EnCodec,6.0,6.0,2.2593,6.1169,2.2407,10.79,OK
2-188822-B-40.wav,esc50,Opus,12,11.66,3.0139,2.9739,1.4861,32.24,OK
2-188822-B-40.wav,esc50,Opus,24,21.91,3.9712,3.0736,0.5288,35.33,OK
2-188822-B-40.wav,esc50,Opus,48,46.24,4.3983,2.729,0.1017,36.05,OK
2-188822-B-40.wav,esc50,EnCodec,1.5,1.5,1.7144,4.2102,2.7856,10.27,OK
2-188822-B-40.wav,esc50,EnCodec,3.0,3.0,2.1476,3.7284,2.3524,10.4,OK
2-188822-B-40.wav,esc50,EnCodec,6.0,6.0,3.0441,2.9849,1.4559,10.66,OK
3-98771-A-18.wav,esc50,Opus,12,11.78,2.6976,3.8351,1.8024,33.01,OK
3-98771-A-18.wav,esc50,Opus,24,23.1,3.7355,3.4502,0.7645,35.73,OK
3-98771-A-18.wav,esc50,Opus,48,47.15,4.3187,2.7545,0.1813,37.27,OK
3-98771-A-18.wav,esc50,EnCodec,1.5,1.5,1.3562,5.3056,3.1438,10.99,OK
3-98771-A-18.wav,esc50,EnCodec,3.0,3.0,1.6295,4.5589,2.8705,10.52,OK
3-98771-A-18.wav,esc50,EnCodec,6.0,6.0,2.0827,3.9066,2.4173,10.58,OK
2-209471-A-25.wav,esc50,Opus,12,11.21,3.242,3.2868,1.258,33.0,OK
2-209471-A-25.wav,esc50,Opus,24,21.66,4.1747,3.1418,0.3253,35.53,OK
2-209471-A-25.wav,esc50,Opus,48,45.31,4.4729,2.7353,0.0271,36.32,OK
2-209471-A-25.wav,esc50,EnCodec,1.5,1.5,1.4599,4.7187,3.0401,10.17,OK
2-209471-A-25.wav,esc50,EnCodec,3.0,3.0,1.8368,4.0958,2.6632,10.54,OK
2-209471-A-25.wav,esc50,EnCodec,6.0,6.0,2.6152,3.4239,1.8848,10.42,OK
3-253084-D-2.wav,esc50,Opus,12,12.34,3.7131,3.1389,0.7869,32.86,OK
3-253084-D-2.wav,esc50,Opus,24,23.52,4.2879,2.8518,0.2121,38.82,OK
3-253084-D-2.wav,esc50,Opus,48,49.2,4.5415,2.3294,-0.0415,35.25,OK
3-253084-D-2.wav,esc50,EnCodec,1.5,1.5,1.7693,6.1687,2.7307,10.39,OK
3-253084-D-2.wav,esc50,EnCodec,3.0,3.0,2.1141,5.3812,2.3859,10.48,OK
3-253084-D-2.wav,esc50,EnCodec,6.0,6.0,2.7911,4.7393,1.7089,10.42,OK
5-199284-B-45.wav,esc50,Opus,12,11.46,1.0,3.036,3.5,32.94,OK
5-199284-B-45.wav,esc50,Opus,24,22.01,1.0,3.1604,3.5,35.62,OK
5-199284-B-45.wav,esc50,Opus,48,45.82,1.0,2.7977,3.5,36.42,OK
5-199284-B-45.wav,esc50,EnCodec,1.5,1.5,1.0,4.3453,3.5,10.53,OK
5-199284-B-45.wav,esc50,EnCodec,3.0,3.0,1.0,3.78,3.5,10.37,OK
5-199284-B-45.wav,esc50,EnCodec,6.0,6.0,1.0,3.1183,3.5,10.44,OK
1-18755-A-4.wav,esc50,Opus,12,13.01,3.4325,3.1371,1.0675,33.2,OK
1-18755-A-4.wav,esc50,Opus,24,25.82,4.179,2.1349,0.321,22.59,OK
1-18755-A-4.wav,esc50,Opus,48,51.7,4.5037,1.1883,-0.0037,20.11,OK
1-18755-A-4.wav,esc50,EnCodec,1.5,1.5,1.4805,6.1277,3.0195,10.94,OK
1-18755-A-4.wav,esc50,EnCodec,3.0,3.0,1.8212,5.3006,2.6788,10.21,OK
1-18755-A-4.wav,esc50,EnCodec,6.0,6.0,2.353,4.5913,2.147,10.57,OK
1-23706-A-49.wav,esc50,Opus,12,11.92,3.396,3.0903,1.104,33.6,OK
1-23706-A-49.wav,esc50,Opus,24,22.52,4.2228,3.0602,0.2772,36.58,OK
1-23706-A-49.wav,esc50,Opus,48,46.78,4.539,2.6876,-0.039,37.17,OK
1-23706-A-49.wav,esc50,EnCodec,1.5,1.5,1.5384,5.181,2.9616,11.0,OK
1-23706-A-49.wav,esc50,EnCodec,3.0,3.0,1.7769,4.7143,2.7231,10.14,OK
1-23706-A-49.wav,esc50,EnCodec,6.0,6.0,2.1564,4.0386,2.3436,10.75,OK
2-209476-A-25.wav,esc50,Opus,12,10.82,3.371,3.2014,1.129,32.58,OK
2-209476-A-25.wav,esc50,Opus,24,21.04,4.1253,3.2162,0.3747,36.45,OK
2-209476-A-25.wav,esc50,Opus,48,44.54,4.4846,2.5516,0.0154,33.06,OK
2-209476-A-25.wav,esc50,EnCodec,1.5,1.5,1.4363,4.5745,3.0637,11.03,OK
2-209476-A-25.wav,esc50,EnCodec,3.0,3.0,1.882,4.0698,2.618,10.27,OK
2-209476-A-25.wav,esc50,EnCodec,6.0,6.0,2.6555,3.4291,1.8445,10.84,OK
5-240671-A-44.wav,esc50,Opus,12,12.82,1.0,3.7449,3.5,33.38,OK
5-240671-A-44.wav,esc50,Opus,24,24.13,1.0,3.1007,3.5,36.46,OK
5-240671-A-44.wav,esc50,Opus,48,47.96,1.0,2.5162,3.5,37.53,OK
5-240671-A-44.wav,esc50,EnCodec,1.5,1.5,1.0,5.9567,3.5,10.15,OK
5-240671-A-44.wav,esc50,EnCodec,3.0,3.0,1.0,5.1135,3.5,10.4,OK
5-240671-A-44.wav,esc50,EnCodec,6.0,6.0,1.0,4.2358,3.5,10.67,OK
3-253084-E-2.wav,esc50,Opus,12,12.4,3.5703,3.2331,0.9297,33.63,OK
3-253084-E-2.wav,esc50,Opus,24,24.84,4.2287,2.7074,0.2713,32.52,OK
3-253084-E-2.wav,esc50,Opus,48,50.17,4.5042,1.965,-0.0042,29.58,OK
3-253084-E-2.wav,esc50,EnCodec,1.5,1.5,1.4444,5.8473,3.0556,11.13,OK
3-253084-E-2.wav,esc50,EnCodec,3.0,3.0,1.9269,5.0296,2.5731,10.52,OK
3-253084-E-2.wav,esc50,EnCodec,6.0,6.0,2.4907,4.3873,2.0093,10.51,OK
4-119648-A-48.wav,esc50,Opus,12,11.34,3.9048,2.9334,0.5952,32.39,OK
4-119648-A-48.wav,esc50,Opus,24,24.4,4.2585,1.8994,0.2415,23.63,OK
4-119648-A-48.wav,esc50,Opus,48,51.88,4.5176,1.281,-0.0176,23.11,OK
4-119648-A-48.wav,esc50,EnCodec,1.5,1.5,1.5675,5.3992,2.9325,11.19,OK
4-119648-A-48.wav,esc50,EnCodec,3.0,3.0,1.9035,4.6274,2.5965,10.65,OK
4-119648-A-48.wav,esc50,EnCodec,6.0,6.0,2.7494,3.8634,1.7506,10.46,OK
2-66637-A-20.wav,esc50,Opus,12,12.45,3.6719,3.4094,0.8281,33.58,OK
2-66637-A-20.wav,esc50,Opus,24,25.1,4.2017,2.3121,0.2983,22.69,OK
2-66637-A-20.wav,esc50,Opus,48,50.08,4.5243,1.5473,-0.0243,23.08,OK
2-66637-A-20.wav,esc50,EnCodec,1.5,1.5,1.6081,6.2168,2.8919,11.06,OK
2-66637-A-20.wav,esc50,EnCodec,3.0,3.0,2.0809,5.385,2.4191,10.51,OK
2-66637-A-20.wav,esc50,EnCodec,6.0,6.0,2.6584,4.6146,1.8416,10.33,OK
3-166324-A-15.wav,esc50,Opus,12,8.76,3.0915,3.2313,1.4085,36.45,OK
3-166324-A-15.wav,esc50,Opus,24,16.49,3.7542,2.7487,0.7458,32.59,OK
3-166324-A-15.wav,esc50,Opus,48,32.46,4.3253,1.6343,0.1747,23.3,OK
3-166324-A-15.wav,esc50,EnCodec,1.5,1.5,1.6932,6.7706,2.8068,10.52,OK
3-166324-A-15.wav,esc50,EnCodec,3.0,3.0,1.8817,6.806,2.6183,10.33,OK
3-166324-A-15.wav,esc50,EnCodec,6.0,6.0,2.1078,6.5177,2.3922,10.42,OK
4-158653-A-32.wav,esc50,Opus,12,10.45,3.3916,3.9059,1.1084,33.06,OK
4-158653-A-32.wav,esc50,Opus,24,22.7,4.2893,2.8226,0.2107,30.03,OK
4-158653-A-32.wav,esc50,Opus,48,48.76,4.514,1.8715,-0.014,26.12,OK
4-158653-A-32.wav,esc50,EnCodec,1.5,1.5,1.4647,8.2942,3.0353,10.58,OK
4-158653-A-32.wav,esc50,EnCodec,3.0,3.0,1.9034,7.3956,2.5966,10.18,OK
4-158653-A-32.wav,esc50,EnCodec,6.0,6.0,2.3624,6.8376,2.1376,10.62,OK
4-189836-A-22.wav,esc50,Opus,12,11.32,3.3879,3.4639,1.1121,32.73,OK
4-189836-A-22.wav,esc50,Opus,24,21.67,4.1162,3.2457,0.3838,35.59,OK
4-189836-A-22.wav,esc50,Opus,48,45.32,4.4914,2.7336,0.0086,36.19,OK
4-189836-A-22.wav,esc50,EnCodec,1.5,1.5,1.1288,4.6192,3.3712,10.46,OK
4-189836-A-22.wav,esc50,EnCodec,3.0,3.0,1.6515,4.1058,2.8485,10.2,OK
