file,dataset,codec,param,kbps,pesq,mel_dist,audio_dist,enc_ms,status
3-159445-B-45.wav,esc50,Opus,24.0,22.19,3.7732,2.955,0.7268,36.03,OK
3-160119-A-15.wav,esc50,Opus,48.0,12.11,4.3317,0.9748,0.1683,19.3,OK
3-160993-A-3.wav,esc50,Opus,12.0,12.73,3.1436,3.3708,1.3564,33.43,OK
3-161010-A-43.wav,esc50,Opus,24.0,23.04,3.683,2.3424,0.817,24.73,OK
3-161500-A-17.wav,esc50,Opus,24.0,23.4,4.0195,3.3907,0.4805,38.29,OK
3-162786-A-13.wav,esc50,Opus,24.0,23.15,4.3221,2.9824,0.1779,35.85,OK
3-163288-A-1.wav,esc50,Opus,24.0,14.65,4.1753,1.839,0.3247,16.32,OK
3-163459-A-0.wav,esc50,Opus,48.0,20.23,4.5709,1.4512,-0.0709,20.4,OK
3-163607-A-13.wav,esc50,Opus,12.0,10.94,1.0,3.0345,3.5,32.47,OK
3-163607-B-13.wav,esc50,Opus,24.0,20.79,3.6265,3.3109,0.8735,35.72,OK
3-163727-A-3.wav,esc50,Opus,24.0,22.75,4.3885,2.919,0.1115,19.68,OK
3-164120-A-11.wav,esc50,Opus,24.0,21.4,3.7756,3.2294,0.7244,35.64,OK
3-164216-A-6.wav,esc50,Opus,12.0,12.96,3.1635,4.7953,1.3365,33.35,OK
3-164216-B-6.wav,esc50,Opus,12.0,12.93,3.5116,4.2621,0.9884,34.04,OK
3-164216-C-6.wav,esc50,Opus,12.0,12.71,3.3893,4.1355,1.1107,33.66,OK
3-164592-A-15.wav,esc50,Opus,24.0,13.36,3.9077,1.8008,0.5923,32.86,OK
3-164593-A-15.wav,esc50,Opus,24.0,14.98,3.6462,1.6617,0.8538,33.38,OK
3-164594-A-15.wav,esc50,Opus,24.0,13.27,4.1445,1.2207,0.3555,36.49,OK
3-164595-A-15.wav,esc50,Opus,24.0,13.57,3.9571,2.0064,0.5429,32.03,OK
3-164630-A-11.wav,esc50,Opus,24.0,21.92,3.9804,3.354,0.5196,36.0,OK
3-164688-A-38.wav,esc50,Opus,12.0,10.97,1.0,3.5158,3.5,45.18,OK
3-165856-A-41.wav,esc50,Opus,12.0,12.31,3.339,3.8353,1.161,33.51,OK
3-166125-A-23.wav,esc50,Opus,24.0,21.28,4.2073,3.1159,0.2927,35.89,OK
3-166125-B-23.wav,esc50,Opus,24.0,20.13,4.1599,3.252,0.3401,36.93,OK
3-166324-A-15.wav,esc50,Opus,24.0,16.49,3.7542,2.7487,0.7458,32.59,OK
3-166326-A-15.wav,esc50,Opus,12.0,12.11,3.3445,4.0053,1.1555,37.49,OK
3-166422-A-11.wav,esc50,Opus,24.0,21.48,3.8915,3.3067,0.6085,35.16,OK
3-166546-A-34.wav,esc50,Opus,12.0,11.92,3.4757,3.2905,1.0243,32.53,OK
3-166546-B-34.wav,esc50,Opus,24.0,20.14,4.3038,1.6106,0.1962,29.23,OK
3-167096-A-31.wav,esc50,Opus,24.0,20.94,3.1478,3.2662,1.3522,35.13,OK
3-169907-A-29.wav,esc50,Opus,24.0,23.4,4.0469,2.9265,0.4531,32.4,OK
3-170002-A-34.wav,esc50,Opus,24.0,18.1,4.3154,2.3394,0.1846,22.87,OK
3-170015-A-0.wav,esc50,Opus,24.0,16.33,4.2092,1.7375,0.2908,31.3,OK
3-170312-A-31.wav,esc50,Opus,24.0,16.86,3.5618,2.7633,0.9382,33.45,OK
3-170377-A-38.wav,esc50,Opus,12.0,10.35,1.0,3.3399,3.5,33.2,OK
3-170383-A-38.wav,esc50,Opus,24.0,21.47,3.8309,2.9433,0.6691,35.56,OK
3-170574-A-30.wav,esc50,Opus,12.0,6.46,1.0,1.1655,3.5,29.91,OK
3-170851-A-31.wav,esc50,Opus,24.0,21.08,3.8417,3.5571,0.6583,35.93,OK
3-171012-A-38.wav,esc50,Opus,24.0,21.03,4.1075,3.3559,0.3925,35.06,OK
3-171041-A-38.wav,esc50,Opus,24.0,22.59,3.9694,3.335,0.5306,36.18,OK
3-171281-A-6.wav,esc50,Opus,24.0,23.0,3.8242,3.2255,0.6758,36.0,OK
3-171937-A-34.wav,esc50,Opus,24.0,21.4,4.0553,2.6653,0.4447,34.93,OK
3-172179-A-31.wav,esc50,DAC,8.0,8.0,4.0425,2.0158,0.4575,16.59,OK
3-172881-A-48.wav,esc50,Opus,24.0,21.62,4.1647,3.0433,0.3353,35.1,OK
3-172922-A-48.wav,esc50,Opus,24.0,22.23,4.2778,2.6096,0.2222,35.15,OK
3-174840-A-43.wav,esc50,Opus,24.0,21.92,4.2904,3.6737,0.2096,17.59,OK
3-174866-A-29.wav,esc50,Opus,12.0,6.78,1.0,2.6246,3.5,30.46,OK
3-177082-A-22.wav,esc50,Opus,24.0,22.69,4.1526,3.1668,0.3474,36.01,OK
3-177083-A-22.wav,esc50,Opus,24.0,20.04,4.1002,2.8545,0.3998,35.47,OK
3-178096-A-6.wav,esc50,Opus,12.0,13.12,3.1808,3.7928,1.3192,34.0,OK
3-180147-A-30.wav,esc50,Opus,24.0,21.42,3.9033,2.5243,0.5967,35.57,OK
3-180256-A-0.wav,esc50,Opus,24.0,23.05,4.4683,1.9109,0.0317,33.99,OK
3-180977-A-0.wav,esc50,Opus,24.0,23.77,4.4263,2.0114,0.0737,20.04,OK
3-181132-A-14.wav,esc50,Opus,24.0,21.51,4.1056,3.5757,0.3944,35.64,OK
3-181278-A-22.wav,esc50,Opus,24.0,21.63,3.821,3.3456,0.679,36.04,OK
3-182023-A-30.wav,esc50,Opus,24.0,17.77,4.1016,2.011,0.3984,22.31,OK
3-182025-A-30.wav,esc50,Opus,24.0,15.85,4.2478,1.9297,0.2522,21.37,OK
3-182710-A-35.wav,esc50,Opus,24.0,22.14,3.7803,3.1173,0.7197,35.89,OK
3-182710-B-35.wav,esc50,Opus,24.0,20.95,3.6713,3.1799,0.8287,35.08,OK
3-185313-A-31.wav,esc50,Opus,24.0,19.4,3.876,3.1143,0.624,35.3,OK
3-185456-A-29.wav,esc50,Opus,12.0,11.68,3.2471,3.7181,1.2529,40.5,OK
3-187549-A-6.wav,esc50,Opus,24.0,23.04,4.2952,2.4893,0.2048,29.58,OK
3-187549-B-6.wav,esc50,Opus,24.0,22.51,4.4381,2.0353,0.0619,21.25,OK
3-187710-A-11.wav,esc50,Opus,24.0,17.74,4.0566,2.5133,0.4434,34.28,OK
3-188390-A-6.wav,esc50,Opus,24.0,16.84,4.0684,1.7943,0.4316,31.26,OK
3-188726-A-35.wav,esc50,Opus,12.0,11.84,1.0,2.9832,3.5,33.35,OK
3-193767-A-47.wav,esc50,Opus,12.0,12.69,3.2965,3.293,1.2035,32.97,OK
3-197408-A-8.wav,esc50,Opus,12.0,12.44,3.0693,3.6231,1.4307,33.6,OK
3-197408-B-8.wav,esc50,Opus,12.0,12.05,3.2075,3.7888,1.2925,33.04,OK
3-197408-C-8.wav,esc50,Opus,24.0,23.34,4.1129,2.6962,0.3871,30.83,OK
3-197435-A-22.wav,esc50,Opus,24.0,20.72,4.3497,1.9624,0.1503,23.6,OK
3-197435-B-22.wav,esc50,Opus,24.0,19.87,4.3326,2.3764,0.1674,32.97,OK
3-203371-A-39.wav,esc50,Opus,48.0,15.16,4.3536,0.8457,0.1464,14.89,OK
3-203373-A-39.wav,esc50,Opus,24.0,11.76,4.278,1.5226,0.222,31.0,OK
3-203374-A-39.wav,esc50,Opus,48.0,10.72,4.5311,1.1211,-0.0311,16.76,OK
3-203375-A-39.wav,esc50,Opus,24.0,13.1,4.131,3.1785,0.369,31.67,OK
3-203377-A-39.wav,esc50,Opus,24.0,12.1,4.2579,1.5485,0.2421,31.4,OK
3-20861-A-8.wav,esc50,Opus,12.0,12.66,3.3857,3.4735,1.1143,33.34,OK
3-208820-A-49.wav,esc50,Opus,12.0,12.45,1.0,3.0844,3.5,33.5,OK
3-216280-A-39.wav,esc50,Opus,48.0,8.75,4.5763,0.6021,-0.0763,12.65,OK
3-216281-A-39.wav,esc50,Opus,12.0,7.42,1.0,2.1141,3.5,31.12,OK
3-216284-A-39.wav,esc50,Opus,48.0,8.82,4.5598,0.4736,-0.0598,12.44,OK
3-233151-A-2.wav,esc50,Opus,24.0,15.02,3.8726,2.1748,0.6274,32.47,OK
3-243726-A-43.wav,esc50,Opus,24.0,22.37,4.1371,2.0652,0.3629,20.42,OK
3-246513-A-16.wav,esc50,Opus,24.0,23.05,3.9298,2.6262,0.5702,35.96,OK
3-246513-B-16.wav,esc50,Opus,24.0,22.54,4.0423,2.6912,0.4577,35.65,OK
3-249913-A-25.wav,esc50,Opus,12.0,11.0,1.0,3.1932,3.5,33.18,OK
3-251617-A-48.wav,esc50,Opus,24.0,21.85,3.9478,2.2093,0.5522,38.47,OK
3-253081-A-2.wav,esc50,Opus,24.0,23.08,4.2268,3.0216,0.2732,39.28,OK
3-253084-A-2.wav,esc50,Opus,12.0,12.53,3.6509,3.2972,0.8491,33.39,OK
3-253084-B-2.wav,esc50,Opus,12.0,12.76,3.5878,3.2268,0.9122,33.51,OK
3-253084-C-2.wav,esc50,Opus,24.0,23.96,4.3445,2.8863,0.1555,36.06,OK
3-253084-D-2.wav,esc50,Opus,24.0,23.52,4.2879,2.8518,0.2121,38.82,OK
3-253084-E-2.wav,esc50,Opus,12.0,12.4,3.5703,3.2331,0.9297,33.63,OK
3-257858-A-2.wav,esc50,Opus,24.0,23.23,4.1964,2.9142,0.3036,35.87,OK
3-259622-A-44.wav,esc50,Opus,12.0,11.44,1.0,3.89,3.5,33.92,OK
3-51376-A-42.wav,esc50,DAC,8.0,8.0,4.4777,2.311,0.0223,16.45,OK
3-51731-A-42.wav,esc50,DAC,8.0,8.0,4.4745,2.0686,0.0255,16.37,OK
3-51731-B-42.wav,esc50,DAC,8.0,8.0,4.3749,3.1717,0.1251,16.79,OK
3-51909-A-42.wav,esc50,DAC,8.0,8.0,3.728,2.8536,0.772,16.06,OK
3-51909-B-42.wav,esc50,Opus,12.0,12.98,1.7337,9.8036,2.7663,34.75,OK
3-58772-A-42.wav,esc50,DAC,8.0,8.0,4.4377,3.0992,0.0623,16.07,OK
3-62878-A-42.wav,esc50,DAC,8.0,8.0,3.7698,5.4827,0.7302,16.44,OK
3-62878-B-42.wav,esc50,Opus,24.0,18.65,3.6213,3.5095,0.8787,16.98,OK
3-65748-A-12.wav,esc50,Opus,24.0,21.37,3.8707,3.4288,0.6293,36.06,OK
3-68630-A-40.wav,esc50,Opus,24.0,22.75,3.9458,2.959,0.5542,35.6,OK
3-68630-B-40.wav,esc50,Opus,24.0,22.8,3.9187,2.9634,0.5813,35.43,OK
3-68630-C-40.wav,esc50,Opus,24.0,22.62,3.913,2.8945,0.587,35.91,OK
3-70962-A-4.wav,esc50,Opus,24.0,23.15,4.0737,2.9854,0.4263,36.33,OK
3-70962-B-4.wav,esc50,Opus,12.0,12.94,3.1596,3.2468,1.3404,33.78,OK
3-70962-C-4.wav,esc50,Opus,24.0,23.68,3.9054,3.1646,0.5946,35.93,OK
3-71964-A-4.wav,esc50,Opus,12.0,12.88,4.0734,3.3385,0.4266,33.34,OK
3-71964-B-4.wav,esc50,Opus,12.0,13.01,3.8478,3.7586,0.6522,33.56,OK
3-71964-C-4.wav,esc50,Opus,12.0,12.98,3.875,3.8446,0.625,32.98,OK
3-83527-A-4.wav,esc50,Opus,12.0,12.94,3.6167,3.7204,0.8833,33.14,OK
3-87936-A-46.wav,esc50,DAC,8.0,8.0,4.5114,2.1612,-0.0114,16.93,OK
3-87936-B-46.wav,esc50,DAC,8.0,8.0,4.5337,2.0378,-0.0337,16.56,OK
3-92637-A-18.wav,esc50,Opus,24.0,22.88,3.999,2.7984,0.501,37.33,OK
3-93010-A-18.wav,esc50,Opus,24.0,22.57,3.9311,2.0847,0.5689,21.06,OK
3-94342-A-25.wav,esc50,Opus,24.0,23.45,3.7459,2.9341,0.7541,29.49,OK
3-94343-A-25.wav,esc50,Opus,24.0,22.83,3.3584,3.1806,1.1416,35.75,OK
3-94344-A-25.wav,esc50,Opus,24.0,21.61,3.5307,3.4048,0.9693,35.45,OK
3-94355-A-33.wav,esc50,Opus,12.0,11.19,3.2204,4.3081,1.2796,32.11,OK
3-95694-A-5.wav,esc50,Opus,24.0,22.25,4.0291,2.6928,0.4709,24.59,OK
3-95695-A-5.wav,esc50,Opus,24.0,20.75,4.1954,2.3712,0.3046,20.78,OK
3-95695-B-5.wav,esc50,Opus,24.0,21.68,4.1468,2.3702,0.3532,20.45,OK
3-95697-A-5.wav,esc50,Opus,24.0,13.77,4.0847,2.0008,0.4153,32.52,OK
3-95698-A-5.wav,esc50,Opus,24.0,18.46,4.3819,2.6123,0.1181,34.22,OK
3-96606-A-49.wav,esc50,Opus,24.0,22.32,4.1578,2.0871,0.3422,20.18,OK
3-96606-B-49.wav,esc50,Opus,24.0,22.84,4.0544,2.5448,0.4456,26.07,OK
3-97909-A-49.wav,esc50,Opus,24.0,23.55,4.1137,2.5974,0.3863,25.85,OK
3-97909-B-49.wav,esc50,Opus,24.0,23.64,4.0402,3.0837,0.4598,35.89,OK
3-98193-A-46.wav,esc50,DAC,8.0,8.0,4.442,2.6268,0.058,16.42,OK
3-98771-A-18.wav,esc50,Opus,24.0,23.1,3.7355,3.4502,0.7645,35.73,OK
3-98869-A-46.wav,esc50,DAC,8.0,8.0,4.5196,2.2208,-0.0196,16.04,OK
3000-15664-0000.flac,librispeech,Opus,24.0,22.87,4.4698,1.9647,0.0302,24.66,OK
3000-15664-0001.flac,librispeech,Opus,24.0,22.83,4.3981,1.8121,0.1019,125.15,OK
3000-15664-0002.flac,librispeech,Opus,24.0,23.61,4.4084,2.0951,0.0916,63.29,OK
3000-15664-0003.flac,librispeech,Opus,24.0,20.37,4.4424,1.6306,0.0576,32.52,OK
3000-15664-0004.flac,librispeech,Opus,24.0,21.59,4.4275,1.8526,0.0725,23.56,OK
3000-15664-0005.flac,librispeech,Opus,24.0,23.06,4.4704,1.7111,0.0296,63.11,OK
3000-15664-0006.flac,librispeech,Opus,24.0,23.21,4.4043,1.6711,0.0957,21.83,OK
3000-15664-0007.flac,librispeech,Opus,24.0,23.55,4.4378,2.062,0.0622,56.84,OK
3000-15664-0008.flac,librispeech,Opus,24.0,23.02,4.4431,1.9327,0.0569,86.09,OK
3000-15664-0009.flac,librispeech,Opus,24.0,23.01,4.4483,2.0242,0.0517,60.79,OK
3000-15664-0010.flac,librispeech,Opus,24.0,23.41,4.487,1.972,0.013,99.41,OK
3000-15664-0011.flac,librispeech,Opus,24.0,23.18,4.3916,1.9414,0.1084,77.83,OK
3000-15664-0012.flac,librispeech,Opus,24.0,23.43,4.3997,2.104,0.1003,82.31,OK
3000-15664-0013.flac,librispeech,Opus,24.0,23.11,4.4798,2.0757,0.0202,68.29,OK
3000-15664-0014.flac,librispeech,Opus,24.0,23.21,4.4204,1.8396,0.0796,57.63,OK
3000-15664-0015.flac,librispeech,Opus,24.0,23.17,4.3835,1.9282,0.1165,87.37,OK
3000-15664-0016.flac,librispeech,Opus,24.0,22.86,4.4923,1.9252,0.0077,65.16,OK
3000-15664-0017.flac,librispeech,Opus,24.0,23.43,4.4592,1.8962,0.0408,93.21,OK
3000-15664-0018.flac,librispeech,Opus,24.0,22.8,4.4295,1.8156,0.0705,49.91,OK
3000-15664-0019.flac,librispeech,Opus,24.0,23.44,4.43,1.8952,0.07,111.88,OK
3000-15664-0020.flac,librispeech,Opus,24.0,23.66,4.4559,2.0556,0.0441,101.24,OK
3000-15664-0021.flac,librispeech,Opus,24.0,23.35,4.4388,1.8052,0.0612,86.02,OK
3000-15664-0022.flac,librispeech,Opus,24.0,23.0,4.4399,1.9564,0.0601,56.6,OK
3000-15664-0023.flac,librispeech,Opus,12.0,12.73,3.889,3.0025,0.611,50.47,OK
3000-15664-0024.flac,librispeech,Opus,24.0,23.53,4.4607,2.0007,0.0393,91.87,OK
3000-15664-0025.flac,librispeech,Opus,24.0,23.57,4.4804,2.0071,0.0196,34.55,OK
3000-15664-0026.flac,librispeech,Opus,24.0,23.29,4.4757,1.7848,0.0243,21.35,OK
3000-15664-0027.flac,librispeech,Opus,24.0,23.39,4.4795,2.042,0.0205,29.84,OK
3000-15664-0028.flac,librispeech,Opus,24.0,23.21,4.4506,1.7182,0.0494,54.3,OK
3000-15664-0029.flac,librispeech,Opus,24.0,23.13,4.4246,1.835,0.0754,51.73,OK
3000-15664-0030.flac,librispeech,Opus,24.0,20.49,4.5315,1.7763,-0.0315,24.04,OK
3000-15664-0031.flac,librispeech,Opus,24.0,23.46,4.4897,1.8604,0.0103,71.76,OK
3000-15664-0032.flac,librispeech,Opus,24.0,23.42,4.476,1.8658,0.024,76.84,OK
3000-15664-0033.flac,librispeech,Opus,24.0,23.73,4.4521,1.986,0.0479,134.18,OK
3000-15664-0034.flac,librispeech,Opus,12.0,12.58,3.7778,3.0669,0.7222,101.66,OK
3000-15664-0035.flac,librispeech,Opus,24.0,22.8,4.4655,1.8974,0.0345,120.48,OK
3000-15664-0036.flac,librispeech,Opus,24.0,23.73,4.5007,1.8625,-0.0007,82.9,OK
3000-15664-0037.flac,librispeech,Opus,24.0,23.27,4.4423,2.0095,0.0577,73.61,OK
3000-15664-0038.flac,librispeech,Opus,24.0,23.06,4.4754,1.9572,0.0246,103.18,OK
3000-15664-0039.flac,librispeech,Opus,24.0,23.86,4.5089,2.1312,-0.0089,33.19,OK
3000-15664-0040.flac,librispeech,Opus,24.0,23.68,4.4294,2.0415,0.0706,71.76,OK
3000-15664-0041.flac,librispeech,Opus,24.0,23.57,4.4922,1.9783,0.0078,162.89,OK
3000-15664-0042.flac,librispeech,Opus,24.0,23.13,4.4859,2.1059,0.0141,53.03,OK
3000-15664-0043.flac,librispeech,Opus,24.0,23.33,4.3747,2.0355,0.1253,71.12,OK
3000-15664-0044.flac,librispeech,Opus,24.0,23.6,4.4732,2.0644,0.0268,90.99,OK
3000-15664-0045.flac,librispeech,Opus,24.0,23.09,4.447,1.8669,0.053,86.74,OK
3000-15664-0046.flac,librispeech,Opus,24.0,23.1,4.4401,1.9957,0.0599,36.5,OK
3081-166546-0000.flac,librispeech,Opus,12.0,11.56,3.4577,3.5696,1.0423,60.61,OK
3081-166546-0001.flac,librispeech,Opus,24.0,22.75,4.4274,2.4473,0.0726,69.06,OK
3081-166546-0002.flac,librispeech,Opus,24.0,23.52,4.4038,2.6192,0.0962,22.48,OK
3081-166546-0003.flac,librispeech,Opus,24.0,22.93,4.4203,2.503,0.0797,29.37,OK
3081-166546-0004.flac,librispeech,Opus,24.0,23.17,4.3572,2.6817,0.1428,27.25,OK
3081-166546-0005.flac,librispeech,Opus,24.0,22.52,4.2104,2.9606,0.2896,18.3,OK
3081-166546-0006.flac,librispeech,Opus,24.0,23.83,4.4439,2.4829,0.0561,26.72,OK
3081-166546-0007.flac,librispeech,Opus,12.0,12.44,3.427,3.4998,1.073,51.33,OK
3081-166546-0008.flac,librispeech,Opus,24.0,22.45,4.4711,2.6658,0.0289,16.33,OK
3081-166546-0009.flac,librispeech,Opus,12.0,12.53,3.6967,3.4448,0.8033,27.12,OK
3081-166546-0010.flac,librispeech,Opus,12.0,12.63,3.2973,3.6295,1.2027,44.22,OK
3081-166546-0011.flac,librispeech,Opus,24.0,23.54,4.4469,2.5899,0.0531,53.31,OK
3081-166546-0012.flac,librispeech,Opus,24.0,22.99,4.3359,2.7281,0.1641,55.5,OK
3081-166546-0013.flac,librispeech,Opus,24.0,22.99,4.3353,2.7559,0.1647,34.87,OK
3081-166546-0014.flac,librispeech,Opus,24.0,22.84,4.4083,2.7504,0.0917,25.85,OK
3081-166546-0015.flac,librispeech,Opus,12.0,11.93,3.1095,3.5728,1.3905,21.67,OK
3081-166546-0016.flac,librispeech,Opus,12.0,11.73,3.5225,3.4727,0.9775,46.68,OK
3081-166546-0017.flac,librispeech,Opus,24.0,23.58,4.442,2.6987,0.058,29.23,OK
3081-166546-0018.flac,librispeech,Opus,12.0,12.89,3.4213,3.4679,1.0787,16.21,OK
3081-166546-0019.flac,librispeech,Opus,24.0,23.28,4.343,2.7478,0.157,28.43,OK
3081-166546-0020.flac,librispeech,Opus,24.0,23.16,4.4002,2.6598,0.0998,36.27,OK
3081-166546-0021.flac,librispeech,Opus,24.0,22.36,4.3713,2.7869,0.1287,22.92,OK
3081-166546-0022.flac,librispeech,Opus,12.0,11.96,3.3325,3.4789,1.1675,73.83,OK
3081-166546-0023.flac,librispeech,Opus,12.0,11.8,3.6246,3.3775,0.8754,70.33,OK
3081-166546-0024.flac,librispeech,Opus,24.0,23.53,4.3773,2.5845,0.1227,30.66,OK
3081-166546-0025.flac,librispeech,DAC,8.0,8.0,4.3971,1.7828,0.1029,29.87,OK
3081-166546-0026.flac,librispeech,Opus,24.0,23.49,4.3677,2.6406,0.1323,69.02,OK
3081-166546-0027.flac,librispeech,Opus,24.0,23.17,4.2809,2.642,0.2191,28.97,OK
3081-166546-0028.flac,librispeech,Opus,24.0,23.83,4.3894,2.6581,0.1106,29.08,OK
3081-166546-0029.flac,librispeech,Opus,24.0,23.12,4.3109,2.7442,0.1891,56.69,OK
3081-166546-0030.flac,librispeech,Opus,12.0,11.94,3.4335,3.3987,1.0665,89.36,OK
3081-166546-0031.flac,librispeech,Opus,12.0,11.71,3.6015,3.5068,0.8985,60.84,OK
3081-166546-0032.flac,librispeech,Opus,24.0,23.98,4.3346,2.5965,0.1654,25.21,OK
3081-166546-0033.flac,librispeech,Opus,24.0,23.56,4.1691,2.5891,0.3309,20.47,OK
3081-166546-0034.flac,librispeech,Opus,24.0,23.35,4.3909,2.5712,0.1091,33.11,OK
3081-166546-0035.flac,librispeech,Opus,24.0,23.37,4.3019,2.6034,0.1981,19.88,OK
3081-166546-0036.flac,librispeech,Opus,24.0,23.0,4.3486,2.6623,0.1514,22.28,OK
3081-166546-0037.flac,librispeech,Opus,12.0,11.67,3.2279,3.3969,1.2721,52.12,OK
3081-166546-0038.flac,librispeech,Opus,24.0,23.98,4.2835,2.5969,0.2165,21.34,OK
3081-166546-0039.flac,librispeech,Opus,12.0,12.21,3.5767,3.4435,0.9233,45.09,OK
3081-166546-0040.flac,librispeech,Opus,24.0,23.08,4.3877,2.6394,0.1123,33.39,OK
3081-166546-0041.flac,librispeech,Opus,12.0,11.96,3.6412,3.2037,0.8588,22.01,OK
3081-166546-0042.flac,librispeech,Opus,24.0,23.16,4.3546,2.6987,0.1454,35.6,OK
3081-166546-0043.flac,librispeech,Opus,12.0,11.86,3.3468,3.5232,1.1532,37.7,OK
3081-166546-0044.flac,librispeech,Opus,24.0,23.19,4.2502,2.8011,0.2498,31.12,OK
3081-166546-0045.flac,librispeech,Opus,24.0,23.33,4.41,2.7163,0.09,68.86,OK
3081-166546-0046.flac,librispeech,Opus,24.0,23.07,4.4179,2.6562,0.0821,28.24,OK
3081-166546-0047.flac,librispeech,Opus,12.0,11.87,3.3509,3.5139,1.1491,31.36,OK
3081-166546-0048.flac,librispeech,Opus,12.0,11.6,3.263,3.6335,1.237,32.19,OK
3081-166546-0049.flac,librispeech,Opus,12.0,11.78,3.1833,3.5586,1.3167,25.82,OK
3081-166546-0050.flac,librispeech,EnCodec,6.0,6.0,2.1047,5.6662,2.3953,8.44,OK
3081-166546-0051.flac,librispeech,Opus,12.0,11.99,3.4381,3.3875,1.0619,63.94,OK
3081-166546-0052.flac,librispeech,Opus,24.0,24.0,4.4567,2.4637,0.0433,25.8,OK
3081-166546-0053.flac,librispeech,Opus,24.0,23.4,4.4207,2.6201,0.0793,21.48,OK
3081-166546-0054.flac,librispeech,Opus,24.0,23.25,4.4194,2.5145,0.0806,25.82,OK
3081-166546-0055.flac,librispeech,Opus,12.0,12.35,3.4877,3.3762,1.0123,28.33,OK
3081-166546-0056.flac,librispeech,Opus,12.0,11.82,3.5803,3.4195,0.9197,31.3,OK
3081-166546-0057.flac,librispeech,Opus,24.0,22.99,4.4165,2.6054,0.0835,21.8,OK
3081-166546-0058.flac,librispeech,Opus,24.0,23.78,4.4418,2.5255,0.0582,31.6,OK
3081-166546-0059.flac,librispeech,Opus,24.0,22.67,4.4354,2.621,0.0646,50.08,OK
3081-166546-0060.flac,librispeech,Opus,24.0,22.33,4.2871,2.7746,0.2129,21.99,OK
3081-166546-0061.flac,librispeech,Opus,12.0,12.26,3.4239,3.3657,1.0761,46.5,OK
3081-166546-0062.flac,librispeech,Opus,24.0,23.41,4.4027,2.606,0.0973,61.04,OK
3081-166546-0063.flac,librispeech,Opus,12.0,11.92,3.3869,3.5359,1.1131,16.2,OK
3081-166546-0064.flac,librispeech,Opus,12.0,11.84,3.4233,3.5113,1.0767,36.28,OK
3081-166546-0065.flac,librispeech,Opus,12.0,11.88,3.4963,3.6234,1.0037,24.23,OK
3081-166546-0066.flac,librispeech,Opus,24.0,23.08,4.4042,2.6679,0.0958,32.23,OK
3081-166546-0067.flac,librispeech,Opus,12.0,11.99,3.4295,3.4266,1.0705,62.11,OK
3081-166546-0068.flac,librispeech,Opus,24.0,23.9,3.8057,2.6586,0.6943,15.7,OK
3081-166546-0069.flac,librispeech,Opus,24.0,23.89,3.8736,2.7143,0.6264,20.51,OK
3081-166546-0070.flac,librispeech,Opus,12.0,11.81,3.3711,3.5278,1.1289,66.24,OK
3081-166546-0071.flac,librispeech,Opus,24.0,22.93,4.3116,2.6886,0.1884,52.92,OK
3081-166546-0072.flac,librispeech,Opus,24.0,23.27,4.313,2.5866,0.187,23.15,OK
3081-166546-0073.flac,librispeech,Opus,12.0,12.32,3.5205,3.2692,0.9795,14.58,OK
3081-166546-0074.flac,librispeech,Opus,12.0,11.83,3.3002,3.4318,1.1998,63.18,OK
3081-166546-0075.flac,librispeech,Opus,24.0,22.73,4.2781,2.7675,0.2219,20.31,OK
3081-166546-0076.flac,librispeech,Opus,24.0,22.98,4.3574,2.829,0.1426,17.75,OK
3081-166546-0077.flac,librispeech,Opus,24.0,21.77,4.2785,2.9141,0.2215,73.66,OK
3081-166546-0078.flac,librispeech,Opus,24.0,23.9,3.83,2.4712,0.67,21.26,OK
3081-166546-0079.flac,librispeech,Opus,12.0,11.81,3.3473,3.4632,1.1527,48.77,OK
3081-166546-0080.flac,librispeech,Opus,12.0,12.1,3.0928,3.4899,1.4072,29.85,OK
3081-166546-0081.flac,librispeech,Opus,12.0,11.97,3.2161,3.5521,1.2839,31.54,OK
3081-166546-0082.flac,librispeech,Opus,12.0,11.85,3.3255,3.4369,1.1745,58.28,OK
3081-166546-0083.flac,librispeech,Opus,24.0,22.66,4.3966,2.8453,0.1034,22.83,OK
3081-166546-0084.flac,librispeech,Opus,24.0,22.62,4.3542,2.8238,0.1458,25.39,OK
3081-166546-0085.flac,librispeech,Opus,12.0,11.57,3.1345,3.6357,1.3655,63.99,OK
3081-166546-0086.flac,librispeech,Opus,12.0,12.01,3.1598,3.483,1.3402,37.85,OK
3081-166546-0087.flac,librispeech,Opus,12.0,11.55,3.1578,3.5247,1.3422,67.12,OK
3081-166546-0088.flac,librispeech,Opus,24.0,23.69,4.3976,2.5986,0.1024,71.31,OK
3081-166546-0089.flac,librispeech,Opus,12.0,11.71,3.5434,3.4534,0.9566,81.38,OK
3170-137482-0000.flac,librispeech,Opus,12.0,12.47,4.0044,3.1614,0.4956,157.3,OK
3170-137482-0001.flac,librispeech,Opus,12.0,12.48,4.0237,3.1073,0.4763,125.71,OK
3170-137482-0002.flac,librispeech,Opus,12.0,12.51,4.0196,3.1663,0.4804,107.75,OK
3170-137482-0003.flac,librispeech,Opus,12.0,12.54,4.0495,3.1416,0.4505,105.05,OK
3170-137482-0004.flac,librispeech,Opus,12.0,12.68,3.8951,3.476,0.6049,40.62,OK
