codec,seq,profile,preset,param,phase,n_frames,time_s,energy_cpu_j,energy_gpu_j,energy_total_j,idle_cpu_w,idle_gpu_w,actual_mbps,bitstream_path
svtav1,ShakeNDry,LDP,p2,crf=27,decode,300,0.572,23.954,0.0,23.954,20.05,36.15,35.842,/home/user/tesi/bitstreams_video/svtav1_ShakeNDry_LDP_p2_crf27.ivf
svtav1,ShakeNDry,LDP,p2,crf=35,encode,300,47.247,2714.369,0.0,2714.369,20.72,37.03,16.843,/home/user/tesi/bitstreams_video/svtav1_ShakeNDry_LDP_p2_crf35.ivf
svtav1,ShakeNDry,LDP,p2,crf=35,decode,300,0.324,14.285,0.0,14.285,19.95,36.58,16.843,/home/user/tesi/bitstreams_video/svtav1_ShakeNDry_LDP_p2_crf35.ivf
svtav1,ShakeNDry,LDP,p2,crf=43,encode,300,39.365,2244.173,0.0,2244.173,20.3,36.32,7.587,/home/user/tesi/bitstreams_video/svtav1_ShakeNDry_LDP_p2_crf43.ivf
svtav1,ShakeNDry,LDP,p2,crf=43,decode,300,0.234,8.617,0.0,8.617,20.06,36.26,7.587,/home/user/tesi/bitstreams_video/svtav1_ShakeNDry_LDP_p2_crf43.ivf
svtav1,ShakeNDry,LDP,p2,crf=51,encode,300,41.432,2231.361,0.0,2231.361,20.35,36.08,2.948,/home/user/tesi/bitstreams_video/svtav1_ShakeNDry_LDP_p2_crf51.ivf
svtav1,ShakeNDry,LDP,p2,crf=51,decode,300,0.19,6.354,0.0,6.354,20.21,36.18,2.948,/home/user/tesi/bitstreams_video/svtav1_ShakeNDry_LDP_p2_crf51.ivf
svtav1,ShakeNDry,LDP,p10,crf=27,encode,300,2.418,85.69,0.0,85.69,20.12,36.06,55.031,/home/user/tesi/bitstreams_video/svtav1_ShakeNDry_LDP_p10_crf27.ivf
svtav1,ShakeNDry,LDP,p10,crf=27,decode,300,0.665,20.704,0.0,20.704,20.11,36.0,55.031,/home/user/tesi/bitstreams_video/svtav1_ShakeNDry_LDP_p10_crf27.ivf
svtav1,ShakeNDry,LDP,p10,crf=35,encode,300,1.674,63.671,0.0,63.671,20.11,36.12,24.422,/home/user/tesi/bitstreams_video/svtav1_ShakeNDry_LDP_p10_crf35.ivf
svtav1,ShakeNDry,LDP,p10,crf=35,decode,300,0.294,9.877,0.0,9.877,20.12,35.81,24.422,/home/user/tesi/bitstreams_video/svtav1_ShakeNDry_LDP_p10_crf35.ivf
svtav1,ShakeNDry,LDP,p10,crf=43,encode,300,1.387,54.514,0.0,54.514,20.04,35.89,11.464,/home/user/tesi/bitstreams_video/svtav1_ShakeNDry_LDP_p10_crf43.ivf
svtav1,ShakeNDry,LDP,p10,crf=43,decode,300,0.21,5.912,0.0,5.912,20.43,35.9,11.464,/home/user/tesi/bitstreams_video/svtav1_ShakeNDry_LDP_p10_crf43.ivf
svtav1,ShakeNDry,LDP,p10,crf=51,encode,300,1.313,52.256,0.0,52.256,20.32,36.3,4.584,/home/user/tesi/bitstreams_video/svtav1_ShakeNDry_LDP_p10_crf51.ivf
svtav1,ShakeNDry,LDP,p10,crf=51,decode,300,0.172,4.861,0.0,4.861,20.21,36.06,4.584,/home/user/tesi/bitstreams_video/svtav1_ShakeNDry_LDP_p10_crf51.ivf
svtav1,ShakeNDry,RA,p2,crf=27,encode,300,19.314,1967.58,0.0,1967.58,20.26,36.93,23.473,/home/user/tesi/bitstreams_video/svtav1_ShakeNDry_RA_p2_crf27.ivf
svtav1,ShakeNDry,RA,p2,crf=27,decode,300,0.46,17.54,0.0,17.54,20.36,36.95,23.473,/home/user/tesi/bitstreams_video/svtav1_ShakeNDry_RA_p2_crf27.ivf
svtav1,ShakeNDry,RA,p2,crf=35,encode,300,17.483,1787.668,0.0,1787.668,20.19,36.99,13.049,/home/user/tesi/bitstreams_video/svtav1_ShakeNDry_RA_p2_crf35.ivf
svtav1,ShakeNDry,RA,p2,crf=35,decode,300,0.356,12.803,0.0,12.803,20.39,37.16,13.049,/home/user/tesi/bitstreams_video/svtav1_ShakeNDry_RA_p2_crf35.ivf
svtav1,ShakeNDry,RA,p2,crf=43,encode,300,16.191,1621.915,0.0,1621.915,20.34,36.6,6.672,/home/user/tesi/bitstreams_video/svtav1_ShakeNDry_RA_p2_crf43.ivf
svtav1,ShakeNDry,RA,p2,crf=43,decode,300,0.273,8.837,0.0,8.837,20.21,36.76,6.672,/home/user/tesi/bitstreams_video/svtav1_ShakeNDry_RA_p2_crf43.ivf
svtav1,ShakeNDry,RA,p2,crf=51,encode,300,15.828,1562.26,0.0,1562.26,20.21,36.94,3.455,/home/user/tesi/bitstreams_video/svtav1_ShakeNDry_RA_p2_crf51.ivf
svtav1,ShakeNDry,RA,p2,crf=51,decode,300,0.225,6.516,0.0,6.516,20.29,36.87,3.455,/home/user/tesi/bitstreams_video/svtav1_ShakeNDry_RA_p2_crf51.ivf
svtav1,ShakeNDry,RA,p10,crf=27,encode,300,0.873,63.065,0.0,63.065,20.26,36.59,27.925,/home/user/tesi/bitstreams_video/svtav1_ShakeNDry_RA_p10_crf27.ivf
svtav1,ShakeNDry,RA,p10,crf=27,decode,300,0.436,12.987,0.0,12.987,20.15,36.38,27.925,/home/user/tesi/bitstreams_video/svtav1_ShakeNDry_RA_p10_crf27.ivf
svtav1,ShakeNDry,RA,p10,crf=35,encode,300,0.763,55.16,0.0,55.16,20.32,36.32,15.037,/home/user/tesi/bitstreams_video/svtav1_ShakeNDry_RA_p10_crf35.ivf
svtav1,ShakeNDry,RA,p10,crf=35,decode,300,0.31,9.064,0.0,9.064,20.15,36.23,15.037,/home/user/tesi/bitstreams_video/svtav1_ShakeNDry_RA_p10_crf35.ivf
svtav1,ShakeNDry,RA,p10,crf=43,encode,300,0.688,47.819,0.0,47.819,20.21,36.42,7.401,/home/user/tesi/bitstreams_video/svtav1_ShakeNDry_RA_p10_crf43.ivf
svtav1,ShakeNDry,RA,p10,crf=43,decode,300,0.228,5.661,0.0,5.661,20.2,36.72,7.401,/home/user/tesi/bitstreams_video/svtav1_ShakeNDry_RA_p10_crf43.ivf
svtav1,ShakeNDry,RA,p10,crf=51,encode,300,0.66,45.849,0.0,45.849,20.21,36.75,3.522,/home/user/tesi/bitstreams_video/svtav1_ShakeNDry_RA_p10_crf51.ivf
svtav1,ShakeNDry,RA,p10,crf=51,decode,300,0.184,4.627,0.0,4.627,20.42,36.56,3.522,/home/user/tesi/bitstreams_video/svtav1_ShakeNDry_RA_p10_crf51.ivf
svtav1,YachtRide,LDP,p2,crf=27,encode,600,150.113,8193.034,0.0,8193.034,19.95,36.14,61.372,/home/user/tesi/bitstreams_video/svtav1_YachtRide_LDP_p2_crf27.ivf
svtav1,YachtRide,LDP,p2,crf=27,decode,600,1.564,83.355,0.0,83.355,20.05,36.17,61.372,/home/user/tesi/bitstreams_video/svtav1_YachtRide_LDP_p2_crf27.ivf
svtav1,YachtRide,LDP,p2,crf=35,encode,600,149.798,8110.495,0.0,8110.495,20.08,35.69,33.872,/home/user/tesi/bitstreams_video/svtav1_YachtRide_LDP_p2_crf35.ivf
svtav1,YachtRide,LDP,p2,crf=35,decode,600,1.079,61.169,0.0,61.169,20.01,36.69,33.872,/home/user/tesi/bitstreams_video/svtav1_YachtRide_LDP_p2_crf35.ivf
svtav1,YachtRide,LDP,p2,crf=43,encode,600,157.16,8266.49,0.0,8266.49,20.27,36.24,17.467,/home/user/tesi/bitstreams_video/svtav1_YachtRide_LDP_p2_crf43.ivf
svtav1,YachtRide,LDP,p2,crf=43,decode,600,0.742,44.232,0.0,44.232,20.1,36.42,17.467,/home/user/tesi/bitstreams_video/svtav1_YachtRide_LDP_p2_crf43.ivf
svtav1,YachtRide,LDP,p2,crf=51,encode,600,168.529,8822.411,0.0,8822.411,20.05,36.14,8.319,/home/user/tesi/bitstreams_video/svtav1_YachtRide_LDP_p2_crf51.ivf
svtav1,YachtRide,LDP,p2,crf=51,decode,600,0.536,32.177,0.0,32.177,20.34,36.83,8.319,/home/user/tesi/bitstreams_video/svtav1_YachtRide_LDP_p2_crf51.ivf
svtav1,YachtRide,LDP,p10,crf=27,encode,600,6.824,229.837,0.0,229.837,20.23,36.83,84.407,/home/user/tesi/bitstreams_video/svtav1_YachtRide_LDP_p10_crf27.ivf
svtav1,YachtRide,LDP,p10,crf=27,decode,600,1.337,54.762,0.0,54.762,20.0,37.11,84.407,/home/user/tesi/bitstreams_video/svtav1_YachtRide_LDP_p10_crf27.ivf
svtav1,YachtRide,LDP,p10,crf=35,encode,600,5.301,197.136,0.0,197.136,20.24,36.44,46.948,/home/user/tesi/bitstreams_video/svtav1_YachtRide_LDP_p10_crf35.ivf
svtav1,YachtRide,LDP,p10,crf=35,decode,600,0.868,37.821,0.0,37.821,20.14,36.62,46.948,/home/user/tesi/bitstreams_video/svtav1_YachtRide_LDP_p10_crf35.ivf
svtav1,YachtRide,LDP,p10,crf=43,encode,600,4.627,184.6,0.0,184.6,20.25,36.56,24.294,/home/user/tesi/bitstreams_video/svtav1_YachtRide_LDP_p10_crf43.ivf
svtav1,YachtRide,LDP,p10,crf=43,decode,600,0.612,27.189,0.0,27.189,20.34,36.47,24.294,/home/user/tesi/bitstreams_video/svtav1_YachtRide_LDP_p10_crf43.ivf
svtav1,YachtRide,LDP,p10,crf=51,encode,600,4.601,193.759,0.0,193.759,20.07,36.37,11.21,/home/user/tesi/bitstreams_video/svtav1_YachtRide_LDP_p10_crf51.ivf
svtav1,YachtRide,LDP,p10,crf=51,decode,600,0.447,19.375,0.0,19.375,20.14,36.61,11.21,/home/user/tesi/bitstreams_video/svtav1_YachtRide_LDP_p10_crf51.ivf
svtav1,YachtRide,RA,p2,crf=27,encode,600,49.533,5185.773,0.0,5185.773,20.31,36.25,39.953,/home/user/tesi/bitstreams_video/svtav1_YachtRide_RA_p2_crf27.ivf
svtav1,YachtRide,RA,p2,crf=27,decode,600,1.387,66.543,0.0,66.543,20.22,36.77,39.953,/home/user/tesi/bitstreams_video/svtav1_YachtRide_RA_p2_crf27.ivf
svtav1,YachtRide,RA,p2,crf=35,encode,600,48.796,5083.395,0.0,5083.395,20.13,36.87,23.643,/home/user/tesi/bitstreams_video/svtav1_YachtRide_RA_p2_crf35.ivf
svtav1,YachtRide,RA,p2,crf=35,decode,600,1.038,51.961,0.0,51.961,20.14,37.02,23.643,/home/user/tesi/bitstreams_video/svtav1_YachtRide_RA_p2_crf35.ivf
svtav1,YachtRide,RA,p2,crf=43,encode,600,48.566,5033.443,0.0,5033.443,20.33,36.57,13.156,/home/user/tesi/bitstreams_video/svtav1_YachtRide_RA_p2_crf43.ivf
svtav1,YachtRide,RA,p2,crf=43,decode,600,0.785,39.416,0.0,39.416,20.25,36.73,13.156,/home/user/tesi/bitstreams_video/svtav1_YachtRide_RA_p2_crf43.ivf
svtav1,YachtRide,RA,p2,crf=51,encode,600,55.736,5715.403,0.0,5715.403,20.23,36.88,7.213,/home/user/tesi/bitstreams_video/svtav1_YachtRide_RA_p2_crf51.ivf
svtav1,YachtRide,RA,p2,crf=51,decode,600,0.677,33.131,0.0,33.131,20.14,36.85,7.213,/home/user/tesi/bitstreams_video/svtav1_YachtRide_RA_p2_crf51.ivf
svtav1,YachtRide,RA,p10,crf=27,encode,600,1.931,166.771,0.0,166.771,20.84,36.77,47.412,/home/user/tesi/bitstreams_video/svtav1_YachtRide_RA_p10_crf27.ivf
svtav1,YachtRide,RA,p10,crf=27,decode,600,1.269,43.539,0.0,43.539,20.62,36.66,47.412,/home/user/tesi/bitstreams_video/svtav1_YachtRide_RA_p10_crf27.ivf
svtav1,YachtRide,RA,p10,crf=35,encode,600,1.731,147.885,0.0,147.885,20.13,37.27,26.064,/home/user/tesi/bitstreams_video/svtav1_YachtRide_RA_p10_crf35.ivf
svtav1,YachtRide,RA,p10,crf=35,decode,600,0.842,30.843,0.0,30.843,20.07,36.83,26.064,/home/user/tesi/bitstreams_video/svtav1_YachtRide_RA_p10_crf35.ivf
svtav1,YachtRide,RA,p10,crf=43,encode,600,1.579,135.505,0.0,135.505,20.05,36.46,13.632,/home/user/tesi/bitstreams_video/svtav1_YachtRide_RA_p10_crf43.ivf
svtav1,YachtRide,RA,p10,crf=43,decode,600,0.587,22.108,0.0,22.108,20.33,36.85,13.632,/home/user/tesi/bitstreams_video/svtav1_YachtRide_RA_p10_crf43.ivf
svtav1,YachtRide,RA,p10,crf=51,encode,600,1.481,124.15,0.0,124.15,20.31,36.7,6.813,/home/user/tesi/bitstreams_video/svtav1_YachtRide_RA_p10_crf51.ivf
svtav1,YachtRide,RA,p10,crf=51,decode,600,0.427,16.198,0.0,16.198,20.18,36.27,6.813,/home/user/tesi/bitstreams_video/svtav1_YachtRide_RA_p10_crf51.ivf
svtav1,Beauty,LDP,p2,crf=27,encode,600,162.407,9375.853,0.0,9375.853,25.3,58.39,49.268,/home/user/tesi/bitstreams_video/svtav1_Beauty_LDP_p2_crf27.ivf
svtav1,Beauty,LDP,p2,crf=27,decode,600,1.81,67.486,0.0,67.486,34.65,64.18,49.268,/home/user/tesi/bitstreams_video/svtav1_Beauty_LDP_p2_crf27.ivf
